t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
806.006, 0.624903, 0.106129, 5.08925e-05, 76.09, 271.91, 20544
806.756, 0.749884, 0.121356, 6.10159e-05, 75.99, 271.85, 20562
807.206, 0.44993, 0.0370961, 3.65898e-05, 76.03, 272.21, 20590
807.746, 0.539917, 0.0905306, 4.38792e-05, 75.96, 272.17, 20599
808.394, 0.6479, 0.10718, 5.26141e-05, 75.87, 272.11, 20612
808.783, 0.38874, 0.0346458, 3.15538e-05, 75.91, 272.45, 20639
809.249, 0.466488, 0.082583, 3.78433e-05, 75.83, 272.39, 20647
809.809, 0.559786, 0.0945902, 4.53815e-05, 75.75, 272.34, 20657
810.481, 0.671743, 0.109634, 5.4414e-05, 75.66, 272.28, 20671
810.884, 0.403046, 0.036933, 3.26327e-05, 75.71, 272.63, 20698
811.367, 0.483655, 0.0849214, 3.91366e-05, 75.63, 272.58, 20706
811.948, 0.580386, 0.0970506, 4.69313e-05, 75.55, 272.52, 20716
812.644, 0.696463, 0.109823, 5.62707e-05, 75.46, 272.48, 20731
813.062, 0.417878, 0.0348666, 3.37456e-05, 75.50, 272.82, 20758
813.564, 0.501453, 0.087456, 4.04705e-05, 75.42, 272.76, 20766
814.165, 0.601744, 0.0969611, 4.85297e-05, 75.34, 272.72, 20777
814.887, 0.722093, 0.117537, 5.81856e-05, 75.24, 272.64, 20793
815.321, 0.433256, 0.0378582, 3.48933e-05, 75.29, 273.01, 20820
815.840, 0.519907, 0.087894, 4.18461e-05, 75.21, 272.96, 20829
816.464, 0.623888, 0.103528, 5.01781e-05, 75.12, 272.89, 20841
817.213, 0.748666, 0.118415, 6.01601e-05, 75.03, 272.83, 20859
817.662, 0.449199, 0.0382243, 3.60768e-05, 75.08, 273.20, 20886
818.201, 0.539039, 0.0901784, 4.32645e-05, 75.00, 273.15, 20895
818.848, 0.646847, 0.10696, 5.18776e-05, 74.91, 273.08, 20907
819.624, 0.776216, 0.121167, 6.21958e-05, 74.81, 273.01, 20927
820.090, 0.46573, 0.036828, 3.72969e-05, 74.85, 273.38, 20955
820.649, 0.558876, 0.0926547, 4.47267e-05, 74.77, 273.33, 20965
821.320, 0.670651, 0.105002, 5.36295e-05, 74.69, 273.28, 20978
821.722, 0.402391, 0.0343716, 3.21624e-05, 74.73, 273.62, 21005
822.205, 0.482869, 0.0831161, 3.85728e-05, 74.65, 273.56, 21013
822.784, 0.579442, 0.0949815, 4.62557e-05, 74.57, 273.50, 21023
823.480, 0.695331, 0.110132, 5.54614e-05, 74.48, 273.44, 21037
823.897, 0.417199, 0.0375893, 3.32604e-05, 74.53, 273.80, 21064
824.397, 0.500638, 0.0855487, 3.9889e-05, 74.45, 273.74, 21072
824.998, 0.600766, 0.0949995, 4.78329e-05, 74.37, 273.70, 21083
825.719, 0.720919, 0.11478, 5.73508e-05, 74.28, 273.62, 21099
826.152, 0.432551, 0.0375797, 3.4393e-05, 74.32, 273.99, 21126
826.671, 0.519062, 0.0860116, 4.12464e-05, 74.25, 273.93, 21135
827.294, 0.622874, 0.0989677, 4.94595e-05, 74.16, 273.88, 21146
828.041, 0.747449, 0.115324, 5.92993e-05, 74.07, 273.82, 21163
828.490, 0.448469, 0.0349998, 3.55609e-05, 74.11, 274.18, 21190
829.028, 0.538163, 0.0881871, 4.26461e-05, 74.04, 274.12, 21199
829.674, 0.645796, 0.104407, 5.11366e-05, 73.95, 274.05, 21211
830.448, 0.774955, 0.115478, 6.13083e-05, 73.86, 274.01, 21230
830.913, 0.464973, 0.0334316, 3.6765e-05, 73.89, 274.36, 21258
831.471, 0.557968, 0.0905352, 4.40892e-05, 73.82, 274.30, 21268
832.141, 0.669561, 0.102756, 5.28657e-05, 73.73, 274.25, 21281
832.543, 0.401737, 0.0342414, 3.17045e-05, 73.77, 274.59, 21308
833.025, 0.482084, 0.0811741, 3.8024e-05, 73.70, 274.53, 21316
833.603, 0.578501, 0.0927897, 4.55981e-05, 73.62, 274.47, 21326
834.298, 0.694201, 0.107545, 5.46734e-05, 73.53, 274.41, 21340
834.714, 0.416521, 0.0371269, 3.27881e-05, 73.58, 274.77, 21367
835.214, 0.499825, 0.0835246, 3.93229e-05, 73.50, 274.70, 21375
835.814, 0.59979, 0.0929335, 4.71545e-05, 73.43, 274.66, 21386
836.533, 0.719748, 0.109383, 5.65381e-05, 73.34, 274.60, 21401
836.965, 0.431849, 0.0343826, 3.39058e-05, 73.38, 274.95, 21428
837.483, 0.518218, 0.084033, 4.06625e-05, 73.30, 274.89, 21437
838.105, 0.621862, 0.0967251, 4.87598e-05, 73.22, 274.84, 21448
838.852, 0.746234, 0.11271, 5.84611e-05, 73.13, 274.78, 21465
839.299, 0.447741, 0.0348663, 3.50585e-05, 73.17, 275.13, 21492
839.837, 0.537289, 0.0861623, 4.2044e-05, 73.10, 275.08, 21501
840.481, 0.644747, 0.101847, 5.04152e-05, 73.01, 275.00, 21513
841.255, 0.773696, 0.113075, 6.04441e-05, 72.92, 274.96, 21532
841.719, 0.464217, 0.0334345, 3.6247e-05, 72.96, 275.31, 21560
842.276, 0.557061, 0.0864853, 4.34684e-05, 72.89, 275.26, 21569
842.945, 0.668473, 0.102546, 5.21219e-05, 72.80, 275.20, 21582
843.346, 0.401084, 0.0340165, 3.12586e-05, 72.84, 275.54, 21609
843.827, 0.481301, 0.0792427, 3.74896e-05, 72.77, 275.48, 21617
844.405, 0.577561, 0.0906186, 4.49575e-05, 72.70, 275.42, 21627
845.098, 0.693073, 0.105, 5.3906e-05, 72.61, 275.35, 21641
845.514, 0.415844, 0.036614, 3.23281e-05, 72.65, 275.71, 21668
846.013, 0.499013, 0.0815254, 3.87715e-05, 72.58, 275.64, 21676
846.611, 0.598815, 0.0930055, 4.64937e-05, 72.50, 275.58, 21686
847.330, 0.718578, 0.104714, 5.57465e-05, 72.42, 275.54, 21701
847.761, 0.431147, 0.0342134, 3.34313e-05, 72.46, 275.88, 21728
848.279, 0.517376, 0.0840026, 4.00938e-05, 72.39, 275.81, 21736
848.899, 0.620851, 0.0925781, 4.80783e-05, 72.31, 275.77, 21747
849.644, 0.745022, 0.110174, 5.76447e-05, 72.22, 275.71, 21764
850.091, 0.447013, 0.0346988, 3.45691e-05, 72.26, 276.06, 21791
850.628, 0.536416, 0.0842052, 4.14575e-05, 72.19, 276.00, 21800
851.272, 0.643699, 0.0993873, 4.97124e-05, 72.11, 275.93, 21812
852.044, 0.772439, 0.113502, 5.96022e-05, 72.01, 275.86, 21830
852.507, 0.463463, 0.0380579, 3.57424e-05, 72.06, 276.24, 21857
853.064, 0.556156, 0.0863908, 4.28636e-05, 71.99, 276.18, 21866
853.731, 0.667387, 0.100232, 5.13972e-05, 71.90, 276.12, 21879
854.131, 0.400432, 0.0337972, 3.08243e-05, 71.94, 276.45, 21906
854.612, 0.480519, 0.0774, 3.69689e-05, 71.87, 276.39, 21914
855.189, 0.576622, 0.0885446, 4.43335e-05, 71.80, 276.33, 21924
855.881, 0.691947, 0.10257, 5.31583e-05, 71.71, 276.27, 21938
856.296, 0.415168, 0.0361388, 3.18799e-05, 71.76, 276.62, 21965
856.794, 0.498202, 0.0796169, 3.82343e-05, 71.69, 276.56, 21973
857.392, 0.597842, 0.0908662, 4.585e-05, 71.61, 276.49, 21983
858.109, 0.71741, 0.102532, 5.49752e-05, 71.53, 276.45, 21998
858.540, 0.430446, 0.0340257, 3.2969e-05, 71.57, 276.79, 22025
859.056, 0.516535, 0.0820211, 3.95396e-05, 71.50, 276.72, 22033
859.676, 0.619843, 0.0906117, 4.74142e-05, 71.42, 276.68, 22044
860.420, 0.743811, 0.110162, 5.68491e-05, 71.33, 276.59, 22060
860.866, 0.446287, 0.0371024, 3.40923e-05, 71.38, 276.96, 22087
861.402, 0.535544, 0.0823266, 4.08859e-05, 71.31, 276.90, 22096
862.044, 0.642653, 0.0970372, 4.90275e-05, 71.22, 276.83, 22108
862.815, 0.771183, 0.110843, 5.87818e-05, 71.13, 276.76, 22126
863.278, 0.46271, 0.037484, 3.52506e-05, 71.18, 277.13, 22153
863.833, 0.555252, 0.0844665, 4.22743e-05, 71.11, 277.08, 22162
864.500, 0.666302, 0.100311, 5.0691e-05, 71.02, 277.00, 22174
865.299, 0.799563, 0.113415, 6.07745e-05, 70.93, 276.93, 22194
865.779, 0.479738, 0.036125, 3.6445e-05, 70.97, 277.30, 22222
866.355, 0.575685, 0.0868152, 4.37057e-05, 70.90, 277.24, 22232
867.046, 0.690822, 0.098127, 5.24061e-05, 70.82, 277.19, 22245
867.460, 0.414493, 0.0335388, 3.1429e-05, 70.86, 277.53, 22272
867.957, 0.497392, 0.0779966, 3.76938e-05, 70.79, 277.46, 22280
868.554, 0.59687, 0.0890109, 4.52022e-05, 70.72, 277.40, 22290
869.271, 0.716245, 0.103162, 5.41991e-05, 70.63, 277.33, 22304
869.700, 0.429747, 0.0368332, 3.25038e-05, 70.68, 277.69, 22331
870.216, 0.515696, 0.0803058, 3.8982e-05, 70.61, 277.62, 22339
870.835, 0.618835, 0.0888673, 4.6746e-05, 70.53, 277.57, 22350
871.577, 0.742602, 0.107662, 5.60486e-05, 70.44, 277.49, 22366
872.023, 0.445561, 0.0368366, 3.36124e-05, 70.49, 277.86, 22393
872.558, 0.534674, 0.0806392, 4.03108e-05, 70.42, 277.80, 22402
873.199, 0.641608, 0.092675, 4.83383e-05, 70.34, 277.74, 22413
873.969, 0.76993, 0.110729, 5.79562e-05, 70.25, 277.66, 22431
874.431, 0.461958, 0.0371331, 3.47558e-05, 70.30, 278.03, 22458
874.985, 0.55435, 0.0826931, 4.16812e-05, 70.22, 277.97, 22467
875.651, 0.66522, 0.0980131, 4.99804e-05, 70.14, 277.89, 22479
876.449, 0.798264, 0.110866, 5.99232e-05, 70.05, 277.82, 22499
876.928, 0.478958, 0.0357987, 3.59348e-05, 70.10, 278.19, 22527
877.503, 0.57475, 0.0849341, 4.30942e-05, 70.02, 278.13, 22537
878.192, 0.6897, 0.0961512, 5.16734e-05, 69.95, 278.08, 22550
878.606, 0.41382, 0.0334586, 3.09898e-05, 69.99, 278.41, 22577
879.103, 0.496584, 0.0762656, 3.71673e-05, 69.92, 278.35, 22585
879.699, 0.595901, 0.087057, 4.45712e-05, 69.84, 278.28, 22595
880.414, 0.715081, 0.100847, 5.34431e-05, 69.76, 278.22, 22609
880.843, 0.429048, 0.0364166, 3.20506e-05, 69.81, 278.58, 22636
881.358, 0.514858, 0.0784932, 3.84388e-05, 69.74, 278.51, 22644
881.976, 0.61783, 0.0870354, 4.60951e-05, 69.66, 278.46, 22655
882.717, 0.741396, 0.102444, 5.52688e-05, 69.58, 278.39, 22670
883.162, 0.444837, 0.0335818, 3.3145e-05, 69.62, 278.74, 22697
883.696, 0.533805, 0.0788689, 3.97505e-05, 69.55, 278.68, 22706
884.336, 0.640566, 0.0906716, 4.76669e-05, 69.48, 278.62, 22717
885.105, 0.768679, 0.105591, 5.71518e-05, 69.39, 278.55, 22734
885.566, 0.461207, 0.0340538, 3.42737e-05, 69.43, 278.91, 22761
886.119, 0.553449, 0.0808607, 4.11033e-05, 69.36, 278.85, 22770
886.784, 0.664139, 0.0956782, 4.92879e-05, 69.28, 278.77, 22782
887.581, 0.796966, 0.105716, 5.90937e-05, 69.20, 278.72, 22801
888.059, 0.47818, 0.0326066, 3.54376e-05, 69.24, 279.06, 22829
888.633, 0.573816, 0.0810479, 4.24983e-05, 69.17, 279.01, 22838
889.321, 0.688579, 0.0961632, 5.09594e-05, 69.09, 278.95, 22851
889.734, 0.413147, 0.0332276, 3.05618e-05, 69.13, 279.28, 22878
890.230, 0.495777, 0.0744912, 3.66542e-05, 69.07, 279.22, 22886
890.825, 0.594932, 0.0850693, 4.39564e-05, 68.99, 279.15, 22896
891.539, 0.713919, 0.0985157, 5.27064e-05, 68.91, 279.08, 22910
891.967, 0.428351, 0.0358962, 3.1609e-05, 68.96, 279.44, 22937
892.481, 0.514021, 0.0766572, 3.79095e-05, 68.89, 279.37, 22945
893.098, 0.616826, 0.0873235, 4.54607e-05, 68.82, 279.30, 22955
893.838, 0.740191, 0.0979784, 5.45088e-05, 68.74, 279.25, 22970
894.282, 0.444115, 0.033413, 3.26894e-05, 68.78, 279.60, 22997
894.815, 0.532937, 0.0790106, 3.92045e-05, 68.71, 279.53, 23005
895.455, 0.639525, 0.0867192, 4.70125e-05, 68.64, 279.48, 23016
896.222, 0.76743, 0.103293, 5.63679e-05, 68.56, 279.41, 23033
896.683, 0.460458, 0.0338904, 3.38038e-05, 68.60, 279.76, 23060
897.235, 0.55255, 0.0790766, 4.05401e-05, 68.53, 279.70, 23069
897.898, 0.663059, 0.0934213, 4.86131e-05, 68.45, 279.62, 23081
898.694, 0.795671, 0.103611, 5.82852e-05, 68.37, 279.57, 23100
899.171, 0.477403, 0.0342723, 3.4953e-05, 68.41, 279.92, 23127
899.744, 0.572883, 0.0811062, 4.19175e-05, 68.34, 279.86, 23136
900.432, 0.68746, 0.0940432, 5.02635e-05, 68.26, 279.79, 23149
900.844, 0.412476, 0.032995, 3.01446e-05, 68.30, 280.13, 23176
901.339, 0.494971, 0.0727911, 3.61541e-05, 68.24, 280.06, 23184
901.933, 0.593965, 0.0831629, 4.3357e-05, 68.17, 280.00, 23194
902.646, 0.712759, 0.0962836, 5.19883e-05, 68.09, 279.93, 23208
903.074, 0.427655, 0.0354069, 3.11785e-05, 68.13, 280.28, 23235
903.587, 0.513186, 0.0748979, 3.73935e-05, 68.07, 280.21, 23243
904.203, 0.615823, 0.0853588, 4.48423e-05, 67.99, 280.14, 23253
904.942, 0.738988, 0.0960082, 5.37679e-05, 67.92, 280.09, 23268
905.385, 0.443393, 0.0332202, 3.22453e-05, 67.96, 280.44, 23295
905.917, 0.532071, 0.077185, 3.86721e-05, 67.89, 280.36, 23303
906.556, 0.638486, 0.0849346, 4.63746e-05, 67.82, 280.31, 23314
907.322, 0.766183, 0.103613, 5.56036e-05, 67.74, 280.22, 23330
907.781, 0.45971, 0.0364089, 3.33456e-05, 67.78, 280.59, 23357
908.333, 0.551652, 0.0773592, 3.9991e-05, 67.71, 280.53, 23366
908.995, 0.661982, 0.0912601, 4.79551e-05, 67.64, 280.45, 23378
909.789, 0.794378, 0.104101, 5.7497e-05, 67.55, 280.37, 23396
910.266, 0.476627, 0.0368065, 3.44805e-05, 67.60, 280.75, 23423
910.838, 0.571952, 0.0793668, 4.13512e-05, 67.53, 280.69, 23432
911.524, 0.686343, 0.0943964, 4.95849e-05, 67.45, 280.60, 23444
912.348, 0.823611, 0.106512, 5.94494e-05, 67.37, 280.53, 23464
912.842, 0.494167, 0.0354782, 3.56508e-05, 67.41, 280.90, 23492
913.435, 0.593, 0.0816036, 4.27538e-05, 67.34, 280.83, 23502
914.147, 0.7116, 0.0919664, 5.12655e-05, 67.27, 280.78, 23515
914.574, 0.42696, 0.0327369, 3.07452e-05, 67.31, 281.12, 23542
915.086, 0.512352, 0.0734307, 3.68741e-05, 67.24, 281.04, 23550
915.701, 0.614823, 0.0836812, 4.42199e-05, 67.17, 280.98, 23560
916.439, 0.737787, 0.0942776, 5.30221e-05, 67.10, 280.92, 23575
916.881, 0.442672, 0.0333072, 3.17982e-05, 67.14, 281.27, 23602
917.413, 0.531207, 0.0756145, 3.81362e-05, 67.07, 281.19, 23610
918.050, 0.637448, 0.0833602, 4.57324e-05, 67.00, 281.14, 23621
918.815, 0.764938, 0.101313, 5.48342e-05, 66.92, 281.05, 23637
919.274, 0.458963, 0.0361308, 3.28845e-05, 66.96, 281.42, 23664
919.825, 0.550755, 0.0758239, 3.94382e-05, 66.90, 281.36, 23673
920.486, 0.660906, 0.087031, 4.72926e-05, 66.83, 281.29, 23684
921.279, 0.793088, 0.10424, 5.67034e-05, 66.74, 281.20, 23702
921.755, 0.475853, 0.0364442, 3.40048e-05, 66.78, 281.58, 23729
922.326, 0.571023, 0.0777534, 4.07811e-05, 66.72, 281.51, 23738
923.011, 0.685228, 0.0922868, 4.89018e-05, 66.64, 281.43, 23750
923.833, 0.822273, 0.104176, 5.8631e-05, 66.56, 281.35, 23770
924.326, 0.493364, 0.035137, 3.51602e-05, 66.60, 281.72, 23798
924.918, 0.592037, 0.0798884, 4.21659e-05, 66.53, 281.65, 23808
925.629, 0.710444, 0.0901882, 5.0561e-05, 66.46, 281.60, 23821
926.055, 0.426266, 0.0326612, 3.03229e-05, 66.50, 281.93, 23848
926.567, 0.51152, 0.0718473, 3.63679e-05, 66.44, 281.86, 23856
927.180, 0.613824, 0.0818986, 4.36132e-05, 66.37, 281.79, 23866
927.917, 0.736588, 0.0948291, 5.22951e-05, 66.29, 281.72, 23880
928.359, 0.441953, 0.0357182, 3.13625e-05, 66.33, 282.08, 23907
928.889, 0.530344, 0.0739701, 3.76139e-05, 66.27, 282.01, 23915
929.526, 0.636412, 0.0817181, 4.51065e-05, 66.20, 281.95, 23926
930.289, 0.763695, 0.0989775, 5.40843e-05, 66.12, 281.87, 23942
930.748, 0.458217, 0.0357206, 3.24349e-05, 66.16, 282.23, 23969
931.298, 0.54986, 0.0742372, 3.88994e-05, 66.10, 282.17, 23978
931.957, 0.659832, 0.0852383, 4.66469e-05, 66.03, 282.10, 23989
932.749, 0.791799, 0.0991987, 5.59298e-05, 65.95, 282.03, 24006
933.224, 0.475079, 0.0332507, 3.35411e-05, 65.99, 282.38, 24033
933.794, 0.570095, 0.076105, 4.02253e-05, 65.92, 282.32, 24042
934.478, 0.684114, 0.0901644, 4.82358e-05, 65.85, 282.23, 24054
935.299, 0.820937, 0.0990791, 5.78332e-05, 65.77, 282.18, 24073
935.792, 0.492562, 0.0317765, 3.4682e-05, 65.81, 282.52, 24101
936.383, 0.591075, 0.0761611, 4.15927e-05, 65.75, 282.47, 24110
937.092, 0.70929, 0.090436, 4.98742e-05, 65.67, 282.40, 24123
937.518, 0.425574, 0.0324598, 2.99112e-05, 65.71, 282.74, 24150
938.029, 0.510688, 0.070235, 3.58743e-05, 65.65, 282.67, 24158
938.641, 0.612826, 0.0800953, 4.30217e-05, 65.58, 282.60, 24168
939.377, 0.735391, 0.0927089, 5.15864e-05, 65.51, 282.52, 24182
939.818, 0.441235, 0.035221, 3.09376e-05, 65.55, 282.88, 24209
940.348, 0.529482, 0.0722977, 3.71047e-05, 65.49, 282.81, 24217
940.983, 0.635378, 0.0822317, 4.44962e-05, 65.42, 282.73, 24227
941.745, 0.762454, 0.0919095, 5.3353e-05, 65.35, 282.68, 24242
942.203, 0.457472, 0.0326288, 3.19966e-05, 65.38, 283.02, 24269
942.752, 0.548967, 0.0745417, 3.8374e-05, 65.32, 282.95, 24277
943.411, 0.65876, 0.081447, 4.60173e-05, 65.25, 282.89, 24288
944.201, 0.790512, 0.0971099, 5.51755e-05, 65.18, 282.82, 24305
944.675, 0.474307, 0.0330975, 3.3089e-05, 65.22, 283.17, 24332
945.245, 0.569169, 0.0744735, 3.96834e-05, 65.15, 283.11, 24341
945.928, 0.683002, 0.0880846, 4.75863e-05, 65.08, 283.02, 24353
946.747, 0.819603, 0.0971956, 5.70552e-05, 65.00, 282.96, 24372
947.239, 0.491762, 0.0334595, 3.42157e-05, 65.04, 283.32, 24399
947.829, 0.590114, 0.0763771, 4.10338e-05, 64.98, 283.25, 24408
948.537, 0.708137, 0.0885019, 4.92045e-05, 64.91, 283.18, 24421
948.962, 0.424882, 0.0322357, 2.95097e-05, 64.94, 283.52, 24448
949.472, 0.509859, 0.0686728, 3.5393e-05, 64.88, 283.45, 24456
950.084, 0.61183, 0.0783485, 4.24448e-05, 64.82, 283.38, 24466
950.818, 0.734196, 0.0906614, 5.08953e-05, 64.75, 283.30, 24480
951.258, 0.440518, 0.0347351, 3.05233e-05, 64.79, 283.66, 24507
951.787, 0.528621, 0.07068, 3.6608e-05, 64.73, 283.58, 24515
952.421, 0.634346, 0.0804303, 4.39009e-05, 64.66, 283.51, 24525
953.183, 0.761215, 0.0901363, 5.26399e-05, 64.59, 283.45, 24540
953.639, 0.456729, 0.0324475, 3.15691e-05, 64.63, 283.80, 24567
954.187, 0.548075, 0.0728615, 3.78616e-05, 64.56, 283.72, 24575
954.845, 0.65769, 0.0798303, 4.54032e-05, 64.50, 283.66, 24586
955.634, 0.789227, 0.0977771, 5.44397e-05, 64.42, 283.57, 24602
956.108, 0.473536, 0.0357774, 3.2648e-05, 64.46, 283.94, 24629
956.676, 0.568244, 0.0729045, 3.91547e-05, 64.40, 283.87, 24638
957.358, 0.681893, 0.0860954, 4.69529e-05, 64.33, 283.79, 24650
958.176, 0.818271, 0.0980728, 5.62962e-05, 64.25, 283.71, 24668
958.667, 0.490963, 0.0361923, 3.37608e-05, 64.29, 284.08, 24695
959.256, 0.589155, 0.0747906, 4.04885e-05, 64.23, 284.02, 24704
959.963, 0.706986, 0.0866603, 4.85511e-05, 64.16, 283.94, 24717
960.388, 0.424192, 0.0305777, 2.91181e-05, 64.20, 284.27, 24743
960.897, 0.50903, 0.0656898, 3.49235e-05, 64.14, 284.21, 24751
961.507, 0.610836, 0.076693, 4.18821e-05, 64.08, 284.14, 24761
962.240, 0.733003, 0.0862048, 5.02209e-05, 64.01, 284.08, 24774
962.680, 0.439802, 0.031647, 3.01191e-05, 64.05, 284.41, 24801
963.208, 0.527762, 0.0691341, 3.61234e-05, 63.99, 284.34, 24809
963.841, 0.633315, 0.0787066, 4.33202e-05, 63.92, 284.27, 24819
964.601, 0.759978, 0.0884172, 5.1944e-05, 63.85, 284.21, 24834
965.057, 0.455987, 0.0322649, 3.1152e-05, 63.89, 284.55, 24861
965.605, 0.547184, 0.071255, 3.73616e-05, 63.83, 284.47, 24869
966.261, 0.656621, 0.0782703, 4.4804e-05, 63.76, 284.41, 24880
967.049, 0.787945, 0.0954967, 5.37218e-05, 63.69, 284.32, 24896
967.522, 0.472767, 0.0352502, 3.22176e-05, 63.73, 284.69, 24923
968.089, 0.56732, 0.0713813, 3.86389e-05, 63.67, 284.62, 24932
968.770, 0.680784, 0.0818455, 4.63347e-05, 63.60, 284.55, 24943
969.587, 0.816941, 0.0983375, 5.55557e-05, 63.52, 284.46, 24961
970.077, 0.490165, 0.035619, 3.33169e-05, 63.57, 284.83, 24988
970.665, 0.588198, 0.0732236, 3.99565e-05, 63.50, 284.76, 24997
971.371, 0.705837, 0.0870714, 4.79136e-05, 63.43, 284.67, 25009
972.218, 0.847005, 0.0981131, 5.74471e-05, 63.35, 284.59, 25029
972.726, 0.508203, 0.0343729, 3.44506e-05, 63.40, 284.96, 25057
973.336, 0.609843, 0.0752902, 4.13153e-05, 63.33, 284.89, 25067
974.068, 0.731812, 0.0847531, 4.95418e-05, 63.26, 284.83, 25080
974.507, 0.439087, 0.0317639, 2.97119e-05, 63.30, 285.16, 25107
975.034, 0.526905, 0.0678264, 3.56354e-05, 63.24, 285.09, 25115
975.666, 0.632286, 0.0772169, 4.27352e-05, 63.18, 285.02, 25125
976.425, 0.758743, 0.0893898, 5.12431e-05, 63.11, 284.94, 25139
976.880, 0.455246, 0.03496, 3.07318e-05, 63.15, 285.30, 25166
977.427, 0.546295, 0.069871, 3.68579e-05, 63.09, 285.22, 25174
978.082, 0.655554, 0.0768934, 4.42004e-05, 63.03, 285.16, 25185
978.869, 0.786665, 0.0934686, 5.29986e-05, 62.95, 285.07, 25201
979.341, 0.471999, 0.0349905, 3.17841e-05, 62.99, 285.43, 25228
979.907, 0.566398, 0.0700323, 3.81193e-05, 62.93, 285.36, 25237
980.587, 0.679678, 0.0803133, 4.5712e-05, 62.87, 285.30, 25248
981.402, 0.815614, 0.093411, 5.48096e-05, 62.79, 285.22, 25265
981.892, 0.489368, 0.0323688, 3.28697e-05, 62.83, 285.57, 25292
982.479, 0.587242, 0.0718007, 3.94204e-05, 62.77, 285.50, 25301
983.184, 0.70469, 0.0852048, 4.72712e-05, 62.70, 285.41, 25313
984.029, 0.845628, 0.0960534, 5.66776e-05, 62.63, 285.33, 25333
984.537, 0.507377, 0.0340513, 3.39893e-05, 62.67, 285.70, 25361
985.146, 0.608852, 0.0717573, 4.07624e-05, 62.61, 285.64, 25370
985.876, 0.730623, 0.0852898, 4.88793e-05, 62.54, 285.57, 25383
986.315, 0.438374, 0.0316731, 2.93148e-05, 62.57, 285.90, 25410
986.841, 0.526049, 0.0664179, 3.51593e-05, 62.52, 285.83, 25418
987.472, 0.631258, 0.0756355, 4.21646e-05, 62.45, 285.75, 25428
988.229, 0.75751, 0.0875137, 5.05595e-05, 62.38, 285.67, 25442
988.684, 0.454506, 0.0345601, 3.0322e-05, 62.43, 286.03, 25469
989.229, 0.545407, 0.0683952, 3.63666e-05, 62.37, 285.95, 25477
989.884, 0.654489, 0.0754322, 4.36116e-05, 62.30, 285.89, 25488
990.669, 0.785386, 0.0887692, 5.22932e-05, 62.23, 285.82, 25503
991.140, 0.471232, 0.031819, 3.13612e-05, 62.27, 286.17, 25530
991.706, 0.565478, 0.0686019, 3.76124e-05, 62.21, 286.10, 25539
992.384, 0.678574, 0.0787041, 4.51045e-05, 62.15, 286.03, 25550
993.199, 0.814288, 0.0915464, 5.40818e-05, 62.08, 285.95, 25567
993.687, 0.488573, 0.0322753, 3.24334e-05, 62.12, 286.30, 25594
994.274, 0.586288, 0.0703354, 3.88975e-05, 62.06, 286.23, 25603
994.977, 0.703545, 0.0833139, 4.66446e-05, 61.99, 286.14, 25615
995.821, 0.844254, 0.0913977, 5.59268e-05, 61.92, 286.08, 25634
996.328, 0.506553, 0.0309009, 3.35393e-05, 61.95, 286.43, 25662
996.936, 0.607863, 0.0703526, 4.02231e-05, 61.89, 286.37, 25671
997.665, 0.729436, 0.0835349, 4.8233e-05, 61.83, 286.29, 25684
998.103, 0.437661, 0.0314787, 2.89273e-05, 61.86, 286.63, 25711
998.628, 0.525194, 0.0649898, 3.46948e-05, 61.81, 286.55, 25719
999.258, 0.630232, 0.0740411, 4.16079e-05, 61.75, 286.48, 25729
1000.015, 0.756279, 0.0856395, 4.98924e-05, 61.68, 286.40, 25743
1000.468, 0.453767, 0.0340948, 2.99221e-05, 61.72, 286.75, 25770
1001.013, 0.544521, 0.0669125, 3.58873e-05, 61.66, 286.68, 25778
1001.666, 0.653425, 0.0760255, 4.30371e-05, 61.60, 286.60, 25788
1002.450, 0.78411, 0.0848493, 5.16048e-05, 61.53, 286.54, 25803
1002.921, 0.470466, 0.0316779, 3.09486e-05, 61.57, 286.88, 25830
1003.485, 0.564559, 0.0690047, 3.71178e-05, 61.51, 286.80, 25838
1004.163, 0.677471, 0.0752443, 4.45117e-05, 61.45, 286.74, 25849
1004.976, 0.812965, 0.0897162, 5.33716e-05, 61.38, 286.66, 25866
1005.464, 0.487779, 0.0321387, 3.20077e-05, 61.42, 287.01, 25893
1006.049, 0.585335, 0.0689032, 3.83872e-05, 61.36, 286.94, 25902
1006.751, 0.702402, 0.0814807, 4.6033e-05, 61.29, 286.85, 25914
1007.594, 0.842882, 0.0897534, 5.51942e-05, 61.22, 286.79, 25933
1008.100, 0.505729, 0.0324987, 3.31001e-05, 61.26, 287.15, 25960
1008.707, 0.606875, 0.0706674, 3.96967e-05, 61.20, 287.08, 25969
1009.435, 0.72825, 0.0818341, 4.76022e-05, 61.14, 287.00, 25982
1009.872, 0.43695, 0.029814, 2.85491e-05, 61.17, 287.32, 26008
1010.396, 0.52434, 0.0621073, 3.42415e-05, 61.12, 287.26, 26016
1011.026, 0.629208, 0.0725057, 4.10646e-05, 61.06, 287.18, 26026
1011.781, 0.75505, 0.0838383, 4.92413e-05, 60.99, 287.10, 26040
1012.234, 0.45303, 0.0336537, 2.95318e-05, 61.03, 287.46, 26067
1012.777, 0.543636, 0.0654861, 3.54194e-05, 60.97, 287.38, 26075
