t, dt, MaxDpr, MaxDsw, Qo, Qw, Gauss
1003.546, 0.812673, 0.0931284, 5.34335e-05, 61.53, 286.37, 18832
1004.521, 0.975207, 0.107335, 6.4059e-05, 61.44, 286.28, 18846
1005.106, 0.585124, 0.038741, 3.84134e-05, 61.49, 286.71, 18873
1005.808, 0.702149, 0.0843347, 4.60644e-05, 61.42, 286.61, 18881
1006.651, 0.842579, 0.0929755, 5.52317e-05, 61.34, 286.54, 18892
1007.662, 1.01109, 0.10906, 6.62126e-05, 61.26, 286.46, 18907
1008.269, 0.606657, 0.0356946, 3.97041e-05, 61.30, 286.87, 18934
1008.997, 0.727988, 0.0845602, 4.7611e-05, 61.23, 286.79, 18943
1009.870, 0.873586, 0.0967528, 5.70846e-05, 61.15, 286.71, 18954
1010.919, 1.0483, 0.11217, 6.84316e-05, 61.06, 286.62, 18971
1011.548, 0.628982, 0.0359495, 4.10338e-05, 61.10, 287.04, 18998
1012.302, 0.754778, 0.0865433, 4.92045e-05, 61.03, 286.96, 19007
1013.208, 0.905734, 0.101815, 5.89934e-05, 60.95, 286.86, 19019
1014.295, 1.08688, 0.112242, 7.07174e-05, 60.86, 286.79, 19038
1014.947, 0.652128, 0.0341942, 4.24036e-05, 60.90, 287.20, 19066
1015.730, 0.782554, 0.0865975, 5.08457e-05, 60.83, 287.13, 19075
1016.669, 0.939065, 0.102227, 6.09594e-05, 60.75, 287.04, 19088
1017.232, 0.563439, 0.0356626, 3.65557e-05, 60.79, 287.44, 19115
1017.908, 0.676127, 0.0799407, 4.38381e-05, 60.72, 287.36, 19123
1018.720, 0.811352, 0.0906648, 5.25645e-05, 60.65, 287.27, 19133
1019.693, 0.973622, 0.104472, 6.30181e-05, 60.57, 287.18, 19147
1020.277, 0.584173, 0.0381645, 3.77895e-05, 60.61, 287.60, 19174
1020.978, 0.701008, 0.0820672, 4.53168e-05, 60.54, 287.51, 19182
1021.820, 0.84121, 0.0928655, 5.4336e-05, 60.46, 287.42, 19192
1022.829, 1.00945, 0.103917, 6.51398e-05, 60.39, 287.36, 19207
1023.435, 0.605671, 0.0354332, 3.90611e-05, 60.43, 287.76, 19234
1024.162, 0.726805, 0.0823755, 4.68406e-05, 60.36, 287.68, 19243
1025.034, 0.872166, 0.0942752, 5.61616e-05, 60.28, 287.60, 19254
1026.080, 1.0466, 0.109288, 6.73262e-05, 60.20, 287.51, 19271
1026.708, 0.62796, 0.0356911, 4.03714e-05, 60.24, 287.93, 19298
1027.462, 0.753552, 0.084318, 4.84106e-05, 60.17, 287.85, 19307
1028.366, 0.904262, 0.0990739, 5.80424e-05, 60.09, 287.74, 19319
1029.451, 1.08511, 0.112407, 6.95786e-05, 60.00, 287.65, 19337
1030.102, 0.651069, 0.0371497, 4.17211e-05, 60.04, 288.08, 19365
1030.884, 0.781282, 0.0844675, 5.0028e-05, 59.97, 288.01, 19374
1031.821, 0.937539, 0.0996265, 5.99798e-05, 59.90, 287.92, 19387
1032.384, 0.562523, 0.0353735, 3.59685e-05, 59.94, 288.32, 19414
1033.059, 0.675028, 0.0778684, 4.31345e-05, 59.87, 288.23, 19422
1033.869, 0.810034, 0.0883446, 5.17214e-05, 59.80, 288.14, 19432
1034.841, 0.97204, 0.101773, 6.20082e-05, 59.72, 288.05, 19446
1035.424, 0.583224, 0.0376543, 3.71843e-05, 59.76, 288.47, 19473
1036.124, 0.699869, 0.0799322, 4.45914e-05, 59.69, 288.38, 19481
1036.964, 0.839843, 0.0904841, 5.34669e-05, 59.62, 288.29, 19491
1037.972, 1.00781, 0.101423, 6.40989e-05, 59.54, 288.22, 19506
1038.576, 0.604687, 0.0351804, 3.84373e-05, 59.58, 288.63, 19533
1039.302, 0.725624, 0.0821817, 4.6093e-05, 59.51, 288.53, 19541
1040.173, 0.870749, 0.089951, 5.52659e-05, 59.44, 288.46, 19552
1041.217, 1.0449, 0.109135, 6.62534e-05, 59.36, 288.35, 19568
1041.844, 0.626939, 0.0382107, 3.97285e-05, 59.40, 288.78, 19595
1042.597, 0.752327, 0.0822236, 4.76402e-05, 59.33, 288.70, 19604
1043.500, 0.902793, 0.0964963, 5.71195e-05, 59.25, 288.60, 19616
1044.583, 1.08335, 0.109502, 6.84733e-05, 59.17, 288.50, 19634
1045.233, 0.650011, 0.0384335, 4.10588e-05, 59.21, 288.94, 19661
1046.013, 0.780013, 0.0842294, 4.92343e-05, 59.14, 288.86, 19670
1046.949, 0.936015, 0.0995961, 5.9029e-05, 59.06, 288.75, 19682
1048.072, 1.12322, 0.111925, 7.076e-05, 58.98, 288.65, 19702
1048.746, 0.673931, 0.0367856, 4.24291e-05, 59.02, 289.08, 19730
1049.555, 0.808717, 0.0864517, 5.08762e-05, 58.95, 288.99, 19740
1050.525, 0.970461, 0.0969651, 6.09957e-05, 58.88, 288.92, 19753
1051.108, 0.582276, 0.0349563, 3.65774e-05, 58.92, 289.32, 19780
1051.806, 0.698732, 0.0781653, 4.38642e-05, 58.85, 289.23, 19788
1052.645, 0.838478, 0.0884517, 5.25956e-05, 58.78, 289.14, 19798
1053.651, 1.00617, 0.0992178, 6.30552e-05, 58.70, 289.07, 19813
1054.255, 0.603704, 0.03528, 3.78118e-05, 58.74, 289.48, 19840
1054.979, 0.724445, 0.0802961, 4.53434e-05, 58.67, 289.38, 19848
1055.848, 0.869334, 0.0879719, 5.43678e-05, 58.60, 289.31, 19859
1056.892, 1.0432, 0.106433, 6.51778e-05, 58.52, 289.20, 19875
1057.518, 0.625921, 0.0379971, 3.90838e-05, 58.56, 289.63, 19902
1058.269, 0.751105, 0.0803436, 4.68677e-05, 58.50, 289.55, 19911
1059.170, 0.901326, 0.0917776, 5.6194e-05, 58.42, 289.46, 19922
1060.252, 1.08159, 0.109315, 6.73649e-05, 58.34, 289.35, 19940
1060.901, 0.648954, 0.0381228, 4.03945e-05, 58.38, 289.78, 19967
1061.679, 0.778745, 0.0822524, 4.84383e-05, 58.31, 289.70, 19976
1062.614, 0.934494, 0.0970966, 5.80755e-05, 58.24, 289.59, 19988
1063.735, 1.12139, 0.109131, 6.96181e-05, 58.15, 289.49, 20008
1064.408, 0.672836, 0.0364967, 4.17448e-05, 58.19, 289.92, 20036
1065.215, 0.807403, 0.0843678, 5.00562e-05, 58.13, 289.83, 20046
1066.184, 0.968884, 0.0947331, 6.00136e-05, 58.05, 289.76, 20059
1066.766, 0.58133, 0.0348333, 3.59888e-05, 58.09, 290.16, 20086
1067.463, 0.697596, 0.0762492, 4.31586e-05, 58.03, 290.07, 20094
1068.300, 0.837116, 0.0862957, 5.17503e-05, 57.96, 289.98, 20104
1069.305, 1.00454, 0.0994165, 6.20427e-05, 57.88, 289.88, 20118
1069.908, 0.602723, 0.0377776, 3.72049e-05, 57.92, 290.31, 20145
1070.631, 0.723268, 0.0783187, 4.46161e-05, 57.86, 290.21, 20153
1071.499, 0.867921, 0.0859345, 5.34964e-05, 57.79, 290.14, 20164
1072.540, 1.04151, 0.103684, 6.41341e-05, 57.71, 290.03, 20180
1073.165, 0.624903, 0.0375909, 3.84583e-05, 57.75, 290.46, 20207
1073.915, 0.749884, 0.0784112, 4.61182e-05, 57.69, 290.37, 20216
1074.815, 0.899861, 0.0895792, 5.5296e-05, 57.61, 290.29, 20227
1075.895, 1.07983, 0.103762, 6.62894e-05, 57.54, 290.19, 20244
1076.543, 0.6479, 0.0348178, 3.975e-05, 57.57, 290.61, 20271
1077.320, 0.77748, 0.0802455, 4.7666e-05, 57.51, 290.52, 20280
1078.253, 0.932976, 0.0945848, 5.71502e-05, 57.43, 290.41, 20292
1079.373, 1.11957, 0.103492, 6.851e-05, 57.36, 290.34, 20311
1080.044, 0.671743, 0.0330301, 4.10807e-05, 57.39, 290.74, 20339
1080.851, 0.806091, 0.0801384, 4.92605e-05, 57.33, 290.67, 20348
1081.818, 0.967309, 0.0946999, 5.90603e-05, 57.25, 290.58, 20361
1082.398, 0.580386, 0.0345582, 3.54174e-05, 57.29, 290.98, 20388
1083.095, 0.696463, 0.0743036, 4.24739e-05, 57.23, 290.89, 20396
1083.930, 0.835755, 0.0841264, 5.09298e-05, 57.16, 290.80, 20406
1084.933, 1.00291, 0.0968874, 6.10599e-05, 57.09, 290.70, 20420
1085.535, 0.601744, 0.0372442, 3.66158e-05, 57.13, 291.12, 20447
1086.257, 0.722093, 0.0763125, 4.39101e-05, 57.06, 291.03, 20455
1087.124, 0.866511, 0.0861928, 5.26506e-05, 56.99, 290.93, 20465
1088.163, 1.03981, 0.0959532, 6.3121e-05, 56.92, 290.86, 20480
1088.787, 0.623888, 0.034331, 3.78512e-05, 56.96, 291.27, 20507
1089.536, 0.748666, 0.0764669, 4.53905e-05, 56.90, 291.18, 20516
1090.434, 0.898399, 0.0873821, 5.44242e-05, 56.83, 291.09, 20527
1091.513, 1.07808, 0.101214, 6.52453e-05, 56.75, 291.00, 20544
1092.159, 0.646847, 0.0345866, 3.91242e-05, 56.79, 291.41, 20571
1092.936, 0.776216, 0.0782656, 4.69161e-05, 56.73, 291.33, 20580
1093.867, 0.93146, 0.0921232, 5.62519e-05, 56.65, 291.22, 20592
1094.985, 1.11775, 0.101123, 6.74341e-05, 56.58, 291.14, 20611
1095.655, 0.670651, 0.0329314, 4.04359e-05, 56.61, 291.54, 20639
1096.460, 0.804781, 0.0782381, 4.84879e-05, 56.55, 291.47, 20648
1097.426, 0.965737, 0.0923718, 5.81348e-05, 56.48, 291.38, 20661
1098.005, 0.579442, 0.0342667, 3.48626e-05, 56.52, 291.78, 20688
1098.701, 0.695331, 0.0724313, 4.1809e-05, 56.45, 291.68, 20696
1099.535, 0.834397, 0.0820394, 5.01331e-05, 56.39, 291.59, 20706
1100.536, 1.00128, 0.0944588, 6.01055e-05, 56.32, 291.49, 20720
1101.137, 0.600766, 0.0367201, 3.60438e-05, 56.36, 291.91, 20747
1101.858, 0.720919, 0.074384, 4.32246e-05, 56.29, 291.82, 20755
1102.723, 0.865103, 0.0840514, 5.18292e-05, 56.23, 291.72, 20765
1103.761, 1.03812, 0.0937575, 6.21372e-05, 56.16, 291.65, 20780
1104.384, 0.622874, 0.034085, 3.72615e-05, 56.19, 292.05, 20807
1105.132, 0.747449, 0.0765131, 4.46838e-05, 56.13, 291.95, 20815
1106.029, 0.896939, 0.0832863, 5.35775e-05, 56.07, 291.88, 20826
1107.105, 1.07633, 0.0987754, 6.42312e-05, 55.99, 291.78, 20843
1107.751, 0.645796, 0.0343553, 3.85165e-05, 56.03, 292.19, 20870
1108.526, 0.774955, 0.0763739, 4.61877e-05, 55.97, 292.10, 20879
1109.456, 0.929946, 0.0897783, 5.53793e-05, 55.89, 291.99, 20891
1110.572, 1.11594, 0.101711, 6.6389e-05, 55.82, 291.89, 20909
1111.241, 0.669561, 0.0376165, 3.98096e-05, 55.86, 292.33, 20936
1112.045, 0.803473, 0.0782381, 4.77374e-05, 55.80, 292.24, 20945
1113.009, 0.964168, 0.0901557, 5.72357e-05, 55.73, 292.15, 20958
1113.587, 0.578501, 0.0339946, 3.43237e-05, 55.76, 292.54, 20985
1114.281, 0.694201, 0.070654, 4.11631e-05, 55.70, 292.45, 20993
1115.114, 0.833041, 0.0800548, 4.93591e-05, 55.64, 292.36, 21003
1116.114, 0.99965, 0.0921491, 5.91784e-05, 55.57, 292.26, 21017
1116.714, 0.59979, 0.0362363, 3.54881e-05, 55.61, 292.68, 21044
1117.434, 0.719748, 0.072551, 4.25586e-05, 55.55, 292.58, 21052
1118.297, 0.863697, 0.0820126, 5.10312e-05, 55.48, 292.49, 21062
1119.334, 1.03644, 0.0916511, 6.11813e-05, 55.41, 292.41, 21077
1119.956, 0.621862, 0.0338475, 3.66886e-05, 55.45, 292.81, 21104
1120.702, 0.746234, 0.0746185, 4.39972e-05, 55.39, 292.71, 21112
1121.597, 0.895481, 0.0813937, 5.27549e-05, 55.33, 292.63, 21123
1122.672, 1.07458, 0.0989864, 6.32458e-05, 55.25, 292.52, 21139
1123.317, 0.644747, 0.0368341, 3.79259e-05, 55.29, 292.95, 21166
1124.090, 0.773696, 0.074576, 4.548e-05, 55.23, 292.86, 21175
1125.019, 0.928435, 0.0875542, 5.45314e-05, 55.16, 292.75, 21187
1126.133, 1.11412, 0.0992099, 6.53735e-05, 55.09, 292.64, 21205
1126.801, 0.668473, 0.0370765, 3.9201e-05, 55.13, 293.08, 21232
1127.604, 0.802168, 0.0763981, 4.70081e-05, 55.07, 292.99, 21241
1128.566, 0.962601, 0.0904158, 5.6362e-05, 54.99, 292.88, 21253
1129.721, 1.15512, 0.101411, 6.75658e-05, 54.92, 292.77, 21273
1130.414, 0.693073, 0.0355543, 4.05148e-05, 54.96, 293.20, 21301
1131.246, 0.831688, 0.0784451, 4.85824e-05, 54.89, 293.11, 21311
1132.244, 0.998025, 0.0877452, 5.82479e-05, 54.83, 293.03, 21324
1132.843, 0.598815, 0.0336032, 3.49304e-05, 54.87, 293.43, 21351
1133.562, 0.718578, 0.071043, 4.18901e-05, 54.81, 293.33, 21359
1134.424, 0.862294, 0.0802816, 5.02303e-05, 54.74, 293.23, 21369
1135.459, 1.03475, 0.0897945, 6.02218e-05, 54.67, 293.16, 21384
1136.079, 0.620851, 0.0339368, 3.61135e-05, 54.71, 293.56, 21411
1136.824, 0.745022, 0.0730071, 4.3308e-05, 54.65, 293.46, 21419
1137.718, 0.894026, 0.0797213, 5.19291e-05, 54.59, 293.38, 21430
1138.791, 1.07283, 0.0966646, 6.22567e-05, 54.51, 293.26, 21446
1139.435, 0.643699, 0.0366253, 3.73331e-05, 54.55, 293.69, 21473
1140.207, 0.772439, 0.072976, 4.47696e-05, 54.49, 293.60, 21482
1141.134, 0.926926, 0.0832503, 5.36802e-05, 54.43, 293.51, 21493
1142.247, 1.11231, 0.0993214, 6.4354e-05, 54.35, 293.39, 21511
1142.914, 0.667387, 0.0367767, 3.85901e-05, 54.39, 293.83, 21538
1143.715, 0.800864, 0.0747138, 4.62759e-05, 54.33, 293.74, 21547
1144.676, 0.961037, 0.0882689, 5.54848e-05, 54.26, 293.62, 21559
1145.829, 1.15324, 0.0990155, 6.65153e-05, 54.19, 293.51, 21579
1146.521, 0.691947, 0.0352708, 3.98852e-05, 54.23, 293.94, 21607
1147.351, 0.830336, 0.0766645, 4.78279e-05, 54.17, 293.85, 21617
1148.348, 0.996403, 0.0858574, 5.73441e-05, 54.10, 293.77, 21630
1148.946, 0.597842, 0.0334923, 3.43887e-05, 54.14, 294.17, 21657
1149.663, 0.71741, 0.0694001, 4.12408e-05, 54.08, 294.07, 21665
1150.524, 0.860892, 0.0784367, 4.94522e-05, 54.02, 293.97, 21675
1151.557, 1.03307, 0.0902994, 5.92898e-05, 53.95, 293.87, 21689
1152.177, 0.619843, 0.0363913, 3.55549e-05, 53.99, 294.30, 21716
1152.921, 0.743811, 0.0713097, 4.26385e-05, 53.93, 294.19, 21724
1153.813, 0.892573, 0.0779915, 5.1127e-05, 53.87, 294.12, 21735
1154.884, 1.07109, 0.0942941, 6.12958e-05, 53.80, 294.00, 21751
1155.527, 0.642653, 0.0362421, 3.67572e-05, 53.84, 294.43, 21778
1156.298, 0.771183, 0.0713236, 4.40794e-05, 53.78, 294.33, 21787
1157.224, 0.92542, 0.0813753, 5.28533e-05, 53.71, 294.24, 21798
1158.334, 1.1105, 0.0941683, 6.33636e-05, 53.64, 294.14, 21815
1159.000, 0.666302, 0.033515, 3.79964e-05, 53.68, 294.56, 21842
1159.800, 0.799563, 0.0729951, 4.55645e-05, 53.62, 294.46, 21851
1160.760, 0.959475, 0.0861016, 5.46325e-05, 53.55, 294.35, 21863
1161.911, 1.15137, 0.0937471, 6.54945e-05, 53.48, 294.27, 21882
1162.602, 0.690822, 0.0318113, 3.92735e-05, 53.52, 294.67, 21910
1163.431, 0.828987, 0.0728159, 4.70948e-05, 53.46, 294.59, 21919
1164.425, 0.994784, 0.0860671, 5.64658e-05, 53.39, 294.50, 21932
1165.022, 0.59687, 0.0332383, 3.38622e-05, 53.43, 294.89, 21959
1165.739, 0.716245, 0.0677215, 4.06099e-05, 53.37, 294.79, 21967
1166.598, 0.859494, 0.0765698, 4.86962e-05, 53.31, 294.70, 21977
1167.629, 1.03139, 0.0881205, 5.83841e-05, 53.25, 294.60, 21991
1168.248, 0.618835, 0.0358884, 3.5012e-05, 53.29, 295.02, 22018
1168.991, 0.742602, 0.0695765, 4.19879e-05, 53.23, 294.91, 22026
1169.882, 0.891123, 0.0784694, 5.03473e-05, 53.17, 294.82, 22036
1170.951, 1.06935, 0.0870455, 6.0362e-05, 53.10, 294.74, 22051
1171.593, 0.641608, 0.0330487, 3.61975e-05, 53.14, 295.14, 22078
1172.363, 0.76993, 0.0716005, 4.34086e-05, 53.08, 295.03, 22086
1173.287, 0.923916, 0.0774647, 5.20496e-05, 53.02, 294.96, 22097
1174.396, 1.1087, 0.0919968, 6.24008e-05, 52.95, 294.86, 22114
1175.061, 0.66522, 0.0333138, 3.74194e-05, 52.99, 295.27, 22141
1175.859, 0.798264, 0.0712986, 4.4873e-05, 52.93, 295.18, 22150
1176.817, 0.957916, 0.0839767, 5.3804e-05, 52.86, 295.06, 22162
1177.966, 1.1495, 0.0917492, 6.45022e-05, 52.79, 294.98, 22181
1178.656, 0.6897, 0.0334881, 3.86788e-05, 52.83, 295.39, 22208
1179.484, 0.82764, 0.0730113, 4.63822e-05, 52.77, 295.30, 22217
1180.477, 0.993168, 0.0840652, 5.5612e-05, 52.71, 295.20, 22230
1181.073, 0.595901, 0.032966, 3.33505e-05, 52.74, 295.60, 22257
1181.788, 0.715081, 0.0661001, 3.99965e-05, 52.69, 295.50, 22265
1182.646, 0.858097, 0.0747674, 4.79612e-05, 52.63, 295.40, 22275
1183.676, 1.02972, 0.0860217, 5.75036e-05, 52.56, 295.30, 22289
1184.294, 0.61783, 0.0353914, 3.44842e-05, 52.60, 295.72, 22316
1185.035, 0.741396, 0.0679046, 4.13553e-05, 52.55, 295.61, 22324
1185.925, 0.889675, 0.0766182, 4.95894e-05, 52.49, 295.52, 22334
1186.992, 1.06761, 0.0851769, 5.9454e-05, 52.42, 295.44, 22349
1187.633, 0.640566, 0.0328197, 3.56533e-05, 52.46, 295.84, 22376
1188.401, 0.768679, 0.0698722, 4.27564e-05, 52.40, 295.73, 22384
1189.324, 0.922415, 0.0757728, 5.12681e-05, 52.34, 295.65, 22395
1190.431, 1.1069, 0.0898936, 6.14648e-05, 52.28, 295.55, 22412
1191.095, 0.664139, 0.0330883, 3.68584e-05, 52.31, 295.96, 22439
1191.892, 0.796966, 0.069658, 4.42006e-05, 52.25, 295.87, 22448
1192.848, 0.95636, 0.081931, 5.29984e-05, 52.19, 295.75, 22460
1193.996, 1.14763, 0.0926891, 6.35373e-05, 52.12, 295.64, 22478
1194.684, 0.688579, 0.036348, 3.81005e-05, 52.16, 296.08, 22505
1195.511, 0.826295, 0.0713585, 4.56892e-05, 52.10, 295.99, 22514
1196.502, 0.991554, 0.0821574, 5.47818e-05, 52.04, 295.89, 22527
1197.097, 0.594932, 0.0312176, 3.28528e-05, 52.08, 296.27, 22553
1197.811, 0.713919, 0.0630164, 3.94e-05, 52.02, 296.18, 22561
1198.668, 0.856702, 0.073057, 4.72463e-05, 51.96, 296.08, 22571
1199.696, 1.02804, 0.0840288, 5.66472e-05, 51.90, 295.98, 22585
1200.313, 0.616826, 0.0349411, 3.39709e-05, 51.94, 296.40, 22612
1201.053, 0.740191, 0.0663187, 4.07401e-05, 51.88, 296.29, 22620
1201.941, 0.888229, 0.0748583, 4.88522e-05, 51.83, 296.19, 22630
1203.007, 1.06587, 0.0833842, 5.85709e-05, 51.76, 296.11, 22645
1203.647, 0.639525, 0.0326052, 3.51239e-05, 51.80, 296.51, 22672
1204.414, 0.76743, 0.0682301, 4.2122e-05, 51.74, 296.41, 22680
1205.335, 0.920916, 0.0741536, 5.05079e-05, 51.69, 296.33, 22691
1206.440, 1.1051, 0.0904282, 6.05542e-05, 51.62, 296.20, 22707
1207.103, 0.663059, 0.0355748, 3.63126e-05, 51.66, 296.63, 22734
1207.899, 0.795671, 0.0681081, 4.35466e-05, 51.60, 296.54, 22743
1208.854, 0.954806, 0.0775962, 5.22148e-05, 51.54, 296.44, 22754
1209.999, 1.14577, 0.093023, 6.25986e-05, 51.47, 296.31, 22772
1210.687, 0.68746, 0.0358147, 3.75379e-05, 51.51, 296.75, 22799
1211.512, 0.824952, 0.0697594, 4.5015e-05, 51.45, 296.65, 22808
1212.502, 0.989942, 0.0826476, 5.3974e-05, 51.39, 296.53, 22820
1213.096, 0.593965, 0.0334915, 3.23686e-05, 51.43, 296.93, 22846
1213.808, 0.712759, 0.0616175, 3.88196e-05, 51.38, 296.84, 22854
1214.664, 0.85531, 0.0714128, 4.65508e-05, 51.32, 296.75, 22864
1215.690, 1.02637, 0.0797242, 5.5814e-05, 51.26, 296.66, 22877
1216.306, 0.615823, 0.0319783, 3.34715e-05, 51.30, 297.06, 22904
1217.045, 0.738988, 0.0647812, 4.01415e-05, 51.24, 296.95, 22912
1217.932, 0.886786, 0.0731537, 4.81349e-05, 51.18, 296.85, 22922
1218.996, 1.06414, 0.0842546, 5.77116e-05, 51.12, 296.75, 22936
1219.634, 0.638486, 0.0351382, 3.46089e-05, 51.16, 297.17, 22963
1220.400, 0.766183, 0.0666574, 4.15047e-05, 51.10, 297.06, 22971
1221.320, 0.919419, 0.0725943, 4.97682e-05, 51.05, 296.98, 22982
1222.423, 1.1033, 0.0882449, 5.96681e-05, 50.98, 296.86, 22998
1223.085, 0.661982, 0.035093, 3.57816e-05, 51.02, 297.28, 23025
1223.880, 0.794378, 0.0666029, 4.29101e-05, 50.97, 297.19, 23034
1224.833, 0.953254, 0.0759062, 5.14522e-05, 50.91, 297.09, 23045
1225.977, 1.1439, 0.0907471, 6.16852e-05, 50.84, 296.96, 23063
1226.663, 0.686343, 0.0353113, 3.69904e-05, 50.88, 297.40, 23090
1227.487, 0.823611, 0.0682216, 4.43588e-05, 50.82, 297.30, 23099
1228.475, 0.988334, 0.0806899, 5.31879e-05, 50.76, 297.18, 23111
1229.661, 1.186, 0.0903776, 6.37641e-05, 50.69, 297.07, 23131
1230.373, 0.7116, 0.0339545, 3.82364e-05, 50.73, 297.49, 23159
1231.227, 0.85392, 0.0679626, 4.58519e-05, 50.68, 297.41, 23168
1232.251, 1.0247, 0.0804422, 5.49767e-05, 50.62, 297.31, 23181
1232.866, 0.614823, 0.0320866, 3.29696e-05, 50.65, 297.71, 23208
1233.604, 0.737787, 0.0635136, 3.95399e-05, 50.60, 297.60, 23216
1234.489, 0.885345, 0.0717049, 4.7414e-05, 50.54, 297.50, 23226
1235.552, 1.06241, 0.0825154, 5.68479e-05, 50.48, 297.40, 23240
1236.189, 0.637448, 0.0349751, 3.40912e-05, 50.52, 297.82, 23267
1236.954, 0.764938, 0.0653036, 4.08842e-05, 50.46, 297.71, 23275
1237.872, 0.917925, 0.0712041, 4.90248e-05, 50.41, 297.63, 23286
1238.973, 1.10151, 0.0862975, 5.87775e-05, 50.34, 297.50, 23302
1239.634, 0.660906, 0.0348818, 3.52478e-05, 50.38, 297.93, 23329
1240.427, 0.793088, 0.0672609, 4.22703e-05, 50.33, 297.82, 23337
1241.379, 0.951705, 0.0723083, 5.06856e-05, 50.27, 297.74, 23348
1242.521, 1.14205, 0.0860051, 6.07669e-05, 50.21, 297.63, 23365
1243.206, 0.685228, 0.0322047, 3.64401e-05, 50.24, 298.04, 23392
1244.029, 0.822273, 0.0668182, 4.36993e-05, 50.19, 297.95, 23401
1245.015, 0.986728, 0.0788937, 5.23976e-05, 50.13, 297.82, 23413
1246.199, 1.18407, 0.0883803, 6.28176e-05, 50.06, 297.71, 23433
1246.910, 0.710444, 0.0354683, 3.76691e-05, 50.10, 298.15, 23460
1247.762, 0.852533, 0.0684441, 4.51721e-05, 50.05, 298.06, 23469
1248.786, 1.02304, 0.0787426, 5.41622e-05, 49.99, 297.95, 23482
1249.399, 0.613824, 0.0319667, 3.24814e-05, 50.02, 298.35, 23509
1250.136, 0.736588, 0.0621339, 3.89547e-05, 49.97, 298.24, 23517
1251.020, 0.883906, 0.0701601, 4.67127e-05, 49.92, 298.14, 23527
1252.081, 1.06069, 0.0806956, 5.60078e-05, 49.85, 298.04, 23541
1252.717, 0.636412, 0.0346103, 3.35876e-05, 49.89, 298.46, 23568
1253.481, 0.763695, 0.0638629, 4.02806e-05, 49.84, 298.35, 23576
1254.397, 0.916434, 0.0719227, 4.83015e-05, 49.78, 298.25, 23586
1255.497, 1.09972, 0.079481, 5.79111e-05, 49.73, 298.16, 23601
1256.157, 0.659832, 0.0318157, 3.47284e-05, 49.76, 298.56, 23628
1256.948, 0.791799, 0.0657489, 4.16479e-05, 49.71, 298.45, 23636
1257.899, 0.950158, 0.0708447, 4.99398e-05, 49.65, 298.37, 23647
1259.039, 1.14019, 0.0841734, 5.98735e-05, 49.59, 298.27, 23664
1259.723, 0.684114, 0.0320811, 3.59046e-05, 49.62, 298.67, 23691
1260.544, 0.820937, 0.0653822, 4.30575e-05, 49.57, 298.58, 23700
1261.529, 0.985124, 0.0770759, 5.16287e-05, 49.51, 298.46, 23712
1262.711, 1.18215, 0.0837794, 6.18965e-05, 49.45, 298.37, 23731
1263.420, 0.70929, 0.0322472, 3.71171e-05, 49.49, 298.78, 23758
1264.272, 0.851147, 0.066954, 4.45105e-05, 49.43, 298.69, 23767
1265.293, 1.02138, 0.0770253, 5.33695e-05, 49.37, 298.58, 23780
1265.906, 0.612826, 0.0302361, 3.20062e-05, 49.41, 298.96, 23806
1266.641, 0.735391, 0.0591824, 3.83852e-05, 49.36, 298.87, 23814
1267.524, 0.88247, 0.0686106, 4.60302e-05, 49.30, 298.77, 23824
1268.583, 1.05896, 0.0788851, 5.51902e-05, 49.24, 298.66, 23838
1269.218, 0.635378, 0.034172, 3.30975e-05, 49.28, 299.08, 23865
1269.980, 0.762454, 0.0624196, 3.96932e-05, 49.23, 298.97, 23873
1270.895, 0.914945, 0.0703254, 4.75976e-05, 49.18, 298.87, 23883
1271.993, 1.09793, 0.0778924, 5.70678e-05, 49.12, 298.79, 23898
1272.652, 0.65876, 0.0316302, 3.4223e-05, 49.15, 299.19, 23925
1273.443, 0.790512, 0.0642514, 4.10421e-05, 49.10, 299.07, 23933
1274.391, 0.948614, 0.0693967, 4.92138e-05, 49.05, 298.99, 23944
1275.529, 1.13834, 0.0823656, 5.90039e-05, 48.99, 298.89, 23961
1276.212, 0.683002, 0.0318963, 3.53834e-05, 49.02, 299.29, 23988
1277.032, 0.819603, 0.0639651, 4.24328e-05, 48.97, 299.19, 23997
1278.016, 0.983523, 0.0752942, 5.08802e-05, 48.91, 299.08, 24009
1279.196, 1.18023, 0.0821246, 6.09999e-05, 48.85, 298.99, 24028
1279.904, 0.708137, 0.0320783, 3.65797e-05, 48.89, 299.40, 24055
1280.754, 0.849764, 0.0655078, 4.38665e-05, 48.84, 299.30, 24064
1281.773, 1.01972, 0.0778609, 5.2598e-05, 48.77, 299.17, 24076
1282.385, 0.61183, 0.0327053, 3.15437e-05, 48.81, 299.57, 24102
1283.119, 0.734196, 0.0579154, 3.78308e-05, 48.76, 299.48, 24110
1284.001, 0.881036, 0.0671185, 4.53658e-05, 48.71, 299.38, 24120
1285.058, 1.05724, 0.0745542, 5.43942e-05, 48.66, 299.30, 24133
1285.692, 0.634346, 0.0310143, 3.26204e-05, 48.69, 299.69, 24160
1286.453, 0.761215, 0.0610159, 3.91213e-05, 48.64, 299.58, 24168
1287.367, 0.913458, 0.0687739, 4.69122e-05, 48.59, 299.48, 24178
1288.463, 1.09615, 0.0763397, 5.62468e-05, 48.53, 299.39, 24193
1289.121, 0.65769, 0.0314191, 3.37308e-05, 48.56, 299.79, 24220
