Using Newton-Raphson.
t=0.100, dt=0.1, MaxDpr=658.406, MaxDsw=0.00311111, Qo=346.53, Qw=0.00, Gauss=3
t=674.780, dt=0.12, MaxDpr=0.827605, MaxDsw=0.000539345, Qo=349.03, Qw=0.07, Gauss=4348
t=674.880, dt=0.1, MaxDpr=0.345471, MaxDsw=0.000455018, Qo=348.62, Qw=0.08, Gauss=4356
t=675.000, dt=0.12, MaxDpr=0.841274, MaxDsw=0.000553992, Qo=349.07, Qw=0.08, Gauss=4360
t=675.100, dt=0.1, MaxDpr=0.347303, MaxDsw=0.000467248, Qo=348.65, Qw=0.09, Gauss=4368
t=675.220, dt=0.12, MaxDpr=0.855708, MaxDsw=0.00056869, Qo=349.11, Qw=0.10, Gauss=4372
t=675.320, dt=0.1, MaxDpr=0.349887, MaxDsw=0.000479516, Qo=348.68, Qw=0.11, Gauss=4380
t=675.440, dt=0.12, MaxDpr=0.870866, MaxDsw=0.000583426, Qo=349.15, Qw=0.12, Gauss=4384
t=675.540, dt=0.1, MaxDpr=0.352883, MaxDsw=0.00049181, Qo=348.70, Qw=0.13, Gauss=4392
t=675.660, dt=0.12, MaxDpr=0.886541, MaxDsw=0.000598184, Qo=349.18, Qw=0.14, Gauss=4396
t=675.760, dt=0.1, MaxDpr=0.356301, MaxDsw=0.000504118, Qo=348.72, Qw=0.15, Gauss=4404
t=675.880, dt=0.12, MaxDpr=0.902722, MaxDsw=0.000612949, Qo=349.21, Qw=0.16, Gauss=4408
t=675.980, dt=0.1, MaxDpr=0.360145, MaxDsw=0.000516425, Qo=348.74, Qw=0.17, Gauss=4416
t=676.100, dt=0.12, MaxDpr=0.919396, MaxDsw=0.000627704, Qo=349.23, Qw=0.19, Gauss=4420
t=676.200, dt=0.1, MaxDpr=0.364421, MaxDsw=0.000528719, Qo=348.75, Qw=0.20, Gauss=4428
t=676.320, dt=0.12, MaxDpr=0.936544, MaxDsw=0.000642433, Qo=349.25, Qw=0.22, Gauss=4432
t=676.420, dt=0.1, MaxDpr=0.36913, MaxDsw=0.000540986, Qo=348.76, Qw=0.23, Gauss=4440
t=676.540, dt=0.12, MaxDpr=0.954142, MaxDsw=0.00065712, Qo=349.26, Qw=0.25, Gauss=4444
t=676.640, dt=0.1, MaxDpr=0.374269, MaxDsw=0.000553212, Qo=348.76, Qw=0.27, Gauss=4452
t=676.760, dt=0.12, MaxDpr=0.972162, MaxDsw=0.000671747, Qo=349.26, Qw=0.29, Gauss=4456
t=676.860, dt=0.1, MaxDpr=0.379834, MaxDsw=0.000565382, Qo=348.75, Qw=0.31, Gauss=4464
t=676.980, dt=0.12, MaxDpr=0.99057, MaxDsw=0.000686295, Qo=349.25, Qw=0.34, Gauss=4468
t=677.080, dt=0.1, MaxDpr=0.385817, MaxDsw=0.000577481, Qo=348.74, Qw=0.36, Gauss=4476
t=677.180, dt=0.1, MaxDpr=0.633638, MaxDsw=0.000582955, Qo=348.73, Qw=0.39, Gauss=4484
t=677.280, dt=0.1, MaxDpr=0.638902, MaxDsw=0.000588409, Qo=348.71, Qw=0.42, Gauss=4492
t=677.380, dt=0.1, MaxDpr=0.64679, MaxDsw=0.000593843, Qo=348.70, Qw=0.44, Gauss=4500
t=677.480, dt=0.1, MaxDpr=0.654869, MaxDsw=0.000599254, Qo=348.68, Qw=0.47, Gauss=4508
t=677.580, dt=0.1, MaxDpr=0.662963, MaxDsw=0.00060464, Qo=348.66, Qw=0.51, Gauss=4516
t=677.680, dt=0.1, MaxDpr=0.671067, MaxDsw=0.000610002, Qo=348.64, Qw=0.54, Gauss=4524
t=677.780, dt=0.1, MaxDpr=0.679178, MaxDsw=0.000615335, Qo=348.62, Qw=0.58, Gauss=4532
t=677.880, dt=0.1, MaxDpr=0.687292, MaxDsw=0.00062064, Qo=348.59, Qw=0.61, Gauss=4540
t=677.980, dt=0.1, MaxDpr=0.695404, MaxDsw=0.000625914, Qo=348.57, Qw=0.65, Gauss=4548
t=678.080, dt=0.1, MaxDpr=0.703509, MaxDsw=0.000631156, Qo=348.53, Qw=0.70, Gauss=4556
t=678.180, dt=0.1, MaxDpr=0.711602, MaxDsw=0.000636363, Qo=348.50, Qw=0.74, Gauss=4564
t=678.280, dt=0.1, MaxDpr=0.719679, MaxDsw=0.000641534, Qo=348.46, Qw=0.79, Gauss=4572
t=678.380, dt=0.1, MaxDpr=0.727733, MaxDsw=0.000646667, Qo=348.42, Qw=0.84, Gauss=4580
t=678.480, dt=0.1, MaxDpr=0.73576, MaxDsw=0.000651761, Qo=348.38, Qw=0.89, Gauss=4588
t=678.580, dt=0.1, MaxDpr=0.743752, MaxDsw=0.000656812, Qo=348.33, Qw=0.95, Gauss=4596
t=678.680, dt=0.1, MaxDpr=0.751705, MaxDsw=0.00066182, Qo=348.28, Qw=1.01, Gauss=4604
t=678.780, dt=0.1, MaxDpr=0.75961, MaxDsw=0.000666782, Qo=348.22, Qw=1.07, Gauss=4612
t=678.880, dt=0.1, MaxDpr=0.767461, MaxDsw=0.000671697, Qo=348.16, Qw=1.14, Gauss=4620
t=678.980, dt=0.1, MaxDpr=0.775252, MaxDsw=0.000676561, Qo=348.10, Qw=1.21, Gauss=4628
t=679.080, dt=0.1, MaxDpr=0.782974, MaxDsw=0.000681374, Qo=348.03, Qw=1.28, Gauss=4636
t=679.180, dt=0.1, MaxDpr=0.790619, MaxDsw=0.000686132, Qo=347.95, Qw=1.36, Gauss=4644
t=679.280, dt=0.1, MaxDpr=0.79818, MaxDsw=0.000690833, Qo=347.88, Qw=1.44, Gauss=4652
t=679.380, dt=0.1, MaxDpr=0.805647, MaxDsw=0.000695476, Qo=347.79, Qw=1.53, Gauss=4660
t=679.480, dt=0.1, MaxDpr=0.813013, MaxDsw=0.000700058, Qo=347.70, Qw=1.62, Gauss=4668
t=679.580, dt=0.1, MaxDpr=0.820267, MaxDsw=0.000704576, Qo=347.61, Qw=1.72, Gauss=4676
t=679.680, dt=0.1, MaxDpr=0.8274, MaxDsw=0.000709029, Qo=347.51, Qw=1.82, Gauss=4684
t=679.780, dt=0.1, MaxDpr=0.834403, MaxDsw=0.000713413, Qo=347.40, Qw=1.93, Gauss=4692
t=679.880, dt=0.1, MaxDpr=0.841264, MaxDsw=0.000717726, Qo=347.29, Qw=2.04, Gauss=4700
t=679.980, dt=0.1, MaxDpr=0.847974, MaxDsw=0.000721965, Qo=347.17, Qw=2.16, Gauss=4708
t=680.080, dt=0.1, MaxDpr=0.854521, MaxDsw=0.000726129, Qo=347.05, Qw=2.29, Gauss=4716
t=680.180, dt=0.1, MaxDpr=0.860894, MaxDsw=0.000730213, Qo=346.91, Qw=2.42, Gauss=4724
t=680.280, dt=0.1, MaxDpr=0.867081, MaxDsw=0.000734216, Qo=346.77, Qw=2.55, Gauss=4732
t=680.380, dt=0.1, MaxDpr=0.873071, MaxDsw=0.000738135, Qo=346.62, Qw=2.70, Gauss=4740
t=680.480, dt=0.1, MaxDpr=0.878851, MaxDsw=0.000741967, Qo=346.47, Qw=2.85, Gauss=4748
t=680.580, dt=0.1, MaxDpr=0.884409, MaxDsw=0.000745708, Qo=346.31, Qw=3.01, Gauss=4756
t=680.680, dt=0.1, MaxDpr=0.889731, MaxDsw=0.000749357, Qo=346.13, Qw=3.17, Gauss=4764
t=680.780, dt=0.1, MaxDpr=0.894804, MaxDsw=0.00075291, Qo=345.95, Qw=3.35, Gauss=4772
t=680.880, dt=0.1, MaxDpr=0.899616, MaxDsw=0.000756364, Qo=345.76, Qw=3.53, Gauss=4780
t=680.980, dt=0.1, MaxDpr=0.904125, MaxDsw=0.000759716, Qo=345.56, Qw=3.72, Gauss=4787
t=681.080, dt=0.1, MaxDpr=0.908398, MaxDsw=0.000762963, Qo=345.35, Qw=3.92, Gauss=4794
t=681.180, dt=0.1, MaxDpr=0.912342, MaxDsw=0.000766102, Qo=345.13, Qw=4.13, Gauss=4801
t=681.280, dt=0.1, MaxDpr=0.915967, MaxDsw=0.00076913, Qo=344.90, Qw=4.35, Gauss=4808
t=681.380, dt=0.1, MaxDpr=0.91926, MaxDsw=0.000772043, Qo=344.66, Qw=4.58, Gauss=4815
t=681.480, dt=0.1, MaxDpr=0.922207, MaxDsw=0.000774839, Qo=344.41, Qw=4.82, Gauss=4821
t=681.580, dt=0.1, MaxDpr=0.924793, MaxDsw=0.000777514, Qo=344.15, Qw=5.07, Gauss=4827
t=681.680, dt=0.1, MaxDpr=0.927003, MaxDsw=0.000780065, Qo=343.87, Qw=5.33, Gauss=4833
t=681.780, dt=0.1, MaxDpr=0.928823, MaxDsw=0.000782489, Qo=343.59, Qw=5.60, Gauss=4839
t=681.880, dt=0.1, MaxDpr=0.930239, MaxDsw=0.000784783, Qo=343.29, Qw=5.89, Gauss=4845
t=681.980, dt=0.1, MaxDpr=0.931237, MaxDsw=0.000786943, Qo=342.98, Qw=6.18, Gauss=4851
t=682.080, dt=0.1, MaxDpr=0.931802, MaxDsw=0.000788967, Qo=342.65, Qw=6.49, Gauss=4857
t=682.180, dt=0.1, MaxDpr=0.93192, MaxDsw=0.000790851, Qo=342.31, Qw=6.81, Gauss=4863
t=682.280, dt=0.1, MaxDpr=0.931579, MaxDsw=0.000792591, Qo=341.96, Qw=7.15, Gauss=4869
t=682.380, dt=0.1, MaxDpr=0.930764, MaxDsw=0.000794186, Qo=341.60, Qw=7.49, Gauss=4875
t=682.480, dt=0.1, MaxDpr=0.929464, MaxDsw=0.000795631, Qo=341.21, Qw=7.85, Gauss=4881
t=682.580, dt=0.1, MaxDpr=0.927666, MaxDsw=0.000796924, Qo=340.82, Qw=8.23, Gauss=4887
t=682.680, dt=0.1, MaxDpr=0.925359, MaxDsw=0.000798062, Qo=340.41, Qw=8.62, Gauss=4893
t=682.780, dt=0.1, MaxDpr=0.92253, MaxDsw=0.000799042, Qo=339.98, Qw=9.02, Gauss=4899
t=682.880, dt=0.1, MaxDpr=0.919171, MaxDsw=0.000799862, Qo=339.54, Qw=9.44, Gauss=4905
t=682.980, dt=0.1, MaxDpr=0.915272, MaxDsw=0.000800518, Qo=339.08, Qw=9.87, Gauss=4911
t=683.080, dt=0.1, MaxDpr=0.910824, MaxDsw=0.000801008, Qo=338.61, Qw=10.32, Gauss=4917
t=683.180, dt=0.1, MaxDpr=0.905819, MaxDsw=0.000801329, Qo=338.12, Qw=10.79, Gauss=4923
t=683.280, dt=0.1, MaxDpr=0.90025, MaxDsw=0.00080148, Qo=337.61, Qw=11.27, Gauss=4929
t=683.380, dt=0.1, MaxDpr=0.894112, MaxDsw=0.000801457, Qo=337.09, Qw=11.76, Gauss=4935
t=683.480, dt=0.1, MaxDpr=0.887401, MaxDsw=0.000801259, Qo=336.55, Qw=12.28, Gauss=4941
t=683.580, dt=0.1, MaxDpr=0.880112, MaxDsw=0.000800885, Qo=335.99, Qw=12.81, Gauss=4947
t=683.680, dt=0.1, MaxDpr=0.872244, MaxDsw=0.000800331, Qo=335.41, Qw=13.36, Gauss=4954
t=683.780, dt=0.1, MaxDpr=0.863797, MaxDsw=0.000799597, Qo=334.82, Qw=13.92, Gauss=4961
t=683.880, dt=0.1, MaxDpr=0.854769, MaxDsw=0.000798682, Qo=334.20, Qw=14.51, Gauss=4968
t=683.980, dt=0.1, MaxDpr=0.845165, MaxDsw=0.000797583, Qo=333.57, Qw=15.11, Gauss=4975
t=684.080, dt=0.1, MaxDpr=0.834986, MaxDsw=0.000796301, Qo=332.92, Qw=15.72, Gauss=4982
t=684.180, dt=0.1, MaxDpr=0.824238, MaxDsw=0.000794833, Qo=332.26, Qw=16.36, Gauss=4989
t=684.280, dt=0.1, MaxDpr=0.813028, MaxDsw=0.00079318, Qo=331.57, Qw=17.01, Gauss=4997
t=684.380, dt=0.1, MaxDpr=0.801066, MaxDsw=0.000791342, Qo=330.87, Qw=17.68, Gauss=5005
t=684.480, dt=0.1, MaxDpr=0.788656, MaxDsw=0.000789318, Qo=330.14, Qw=18.37, Gauss=5013
t=684.580, dt=0.1, MaxDpr=0.775712, MaxDsw=0.000787109, Qo=329.40, Qw=19.08, Gauss=5021
t=684.680, dt=0.1, MaxDpr=0.762246, MaxDsw=0.000784714, Qo=328.64, Qw=19.81, Gauss=5029
t=684.780, dt=0.1, MaxDpr=0.748272, MaxDsw=0.000782135, Qo=327.87, Qw=20.55, Gauss=5037
t=684.880, dt=0.1, MaxDpr=0.733807, MaxDsw=0.000779372, Qo=327.07, Qw=21.31, Gauss=5045
t=684.980, dt=0.1, MaxDpr=0.718867, MaxDsw=0.000776427, Qo=326.26, Qw=22.09, Gauss=5053
t=685.080, dt=0.1, MaxDpr=0.703472, MaxDsw=0.000773301, Qo=325.43, Qw=22.89, Gauss=5061
t=685.180, dt=0.1, MaxDpr=0.68764, MaxDsw=0.000769996, Qo=324.58, Qw=23.71, Gauss=5069
t=685.300, dt=0.12, MaxDpr=0.997777, MaxDsw=0.000916528, Qo=323.81, Qw=24.72, Gauss=5073
t=685.400, dt=0.1, MaxDpr=0.454913, MaxDsw=0.00076213, Qo=322.65, Qw=25.55, Gauss=5081
t=685.520, dt=0.12, MaxDpr=0.941797, MaxDsw=0.000906451, Qo=321.82, Qw=26.62, Gauss=5085
t=685.620, dt=0.1, MaxDpr=0.428443, MaxDsw=0.000753435, Qo=320.65, Qw=27.49, Gauss=5093
t=685.740, dt=0.12, MaxDpr=0.883622, MaxDsw=0.000895405, Qo=319.75, Qw=28.59, Gauss=5097
t=685.840, dt=0.1, MaxDpr=0.400769, MaxDsw=0.000743945, Qo=318.56, Qw=29.49, Gauss=5105
t=685.960, dt=0.12, MaxDpr=0.823663, MaxDsw=0.000883432, Qo=317.61, Qw=30.64, Gauss=5109
t=686.104, dt=0.144, MaxDpr=0.93255, MaxDsw=0.00104629, Qo=316.42, Qw=32.04, Gauss=5113
t=686.204, dt=0.1, MaxDpr=0.168837, MaxDsw=0.000726668, Qo=314.97, Qw=32.97, Gauss=5121
t=686.324, dt=0.12, MaxDpr=0.721975, MaxDsw=0.000861807, Qo=313.93, Qw=34.17, Gauss=5125
t=686.468, dt=0.144, MaxDpr=0.809766, MaxDsw=0.00101913, Qo=312.63, Qw=35.64, Gauss=5129
t=686.640, dt=0.1728, MaxDpr=0.891076, MaxDsw=0.00120076, Qo=311.03, Qw=37.42, Gauss=5133
t=686.848, dt=0.20736, MaxDpr=0.95534, MaxDsw=0.00140814, Qo=309.03, Qw=39.58, Gauss=5137
t=687.097, dt=0.248832, MaxDpr=0.987333, MaxDsw=0.00164152, Qo=306.54, Qw=42.19, Gauss=5141
t=687.395, dt=0.298598, MaxDpr=0.966594, MaxDsw=0.00189912, Qo=303.44, Qw=45.35, Gauss=5145
t=687.754, dt=0.358318, MaxDpr=0.867955, MaxDsw=0.0021762, Qo=299.62, Qw=49.15, Gauss=5149
t=688.184, dt=0.429982, MaxDpr=0.663734, MaxDsw=0.0024642, Qo=294.94, Qw=53.67, Gauss=5154
t=688.700, dt=0.515978, MaxDpr=0.354959, MaxDsw=0.00274976, Qo=289.29, Qw=58.98, Gauss=5159
t=689.319, dt=0.619174, MaxDpr=0.955837, MaxDsw=0.00301542, Qo=282.61, Qw=65.12, Gauss=5164
t=689.690, dt=0.371504, MaxDpr=0.933488, MaxDsw=0.00182328, Qo=278.22, Qw=68.95, Gauss=5173
t=689.913, dt=0.222903, MaxDpr=0.469744, MaxDsw=0.00110071, Qo=275.70, Qw=71.37, Gauss=5181
t=690.181, dt=0.267483, MaxDpr=0.633, MaxDsw=0.00126126, Qo=272.75, Qw=74.20, Gauss=5185
t=690.502, dt=0.32098, MaxDpr=0.857899, MaxDsw=0.00143169, Qo=269.29, Qw=77.47, Gauss=5189
t=690.694, dt=0.192588, MaxDpr=0.383364, MaxDsw=0.000864335, Qo=267.37, Qw=79.54, Gauss=5197
t=690.925, dt=0.231105, MaxDpr=0.701432, MaxDsw=0.000994291, Qo=264.90, Qw=81.88, Gauss=5201
t=691.203, dt=0.277326, MaxDpr=0.890628, MaxDsw=0.00113437, Qo=262.03, Qw=84.59, Gauss=5205
t=691.369, dt=0.166396, MaxDpr=0.314351, MaxDsw=0.000684795, Qo=260.54, Qw=86.33, Gauss=5213
t=691.569, dt=0.199675, MaxDpr=0.691947, MaxDsw=0.000791122, Qo=258.49, Qw=88.27, Gauss=5217
t=691.808, dt=0.23961, MaxDpr=0.85283, MaxDsw=0.00090734, Qo=256.11, Qw=90.50, Gauss=5221
t=691.952, dt=0.143766, MaxDpr=0.259246, MaxDsw=0.000547651, Qo=254.94, Qw=91.97, Gauss=5229
t=692.125, dt=0.172519, MaxDpr=0.64515, MaxDsw=0.000635368, Qo=253.25, Qw=93.56, Gauss=5233
t=692.332, dt=0.207023, MaxDpr=0.78307, MaxDsw=0.000732444, Qo=251.27, Qw=95.40, Gauss=5237
t=692.580, dt=0.248428, MaxDpr=0.947823, MaxDsw=0.000838092, Qo=248.98, Qw=97.53, Gauss=5241
t=692.729, dt=0.149057, MaxDpr=0.261436, MaxDsw=0.000506393, Qo=247.93, Qw=98.95, Gauss=5249
t=692.908, dt=0.178868, MaxDpr=0.706338, MaxDsw=0.000586525, Qo=246.31, Qw=100.46, Gauss=5253
t=693.123, dt=0.214641, MaxDpr=0.847052, MaxDsw=0.000674916, Qo=244.42, Qw=102.20, Gauss=5257
t=693.251, dt=0.128785, MaxDpr=0.216334, MaxDsw=0.000407669, Qo=243.59, Qw=103.39, Gauss=5265
t=693.406, dt=0.154542, MaxDpr=0.624557, MaxDsw=0.000474245, Qo=242.25, Qw=104.62, Gauss=5269
t=693.591, dt=0.18545, MaxDpr=0.745452, MaxDsw=0.000548546, Qo=240.69, Qw=106.06, Gauss=5273
t=693.814, dt=0.22254, MaxDpr=0.887195, MaxDsw=0.000630292, Qo=238.89, Qw=107.71, Gauss=5277
t=693.947, dt=0.133524, MaxDpr=0.217662, MaxDsw=0.000381118, Qo=238.13, Qw=108.86, Gauss=5285
t=694.108, dt=0.160229, MaxDpr=0.650185, MaxDsw=0.000442889, Qo=236.85, Qw=110.03, Gauss=5289
t=694.300, dt=0.192275, MaxDpr=0.771815, MaxDsw=0.000511689, Qo=235.37, Qw=111.38, Gauss=5293
t=694.531, dt=0.23073, MaxDpr=0.913209, MaxDsw=0.000587232, Qo=233.66, Qw=112.94, Gauss=5297
t=694.669, dt=0.138438, MaxDpr=0.218358, MaxDsw=0.000355511, Qo=232.96, Qw=114.05, Gauss=5305
t=694.835, dt=0.166125, MaxDpr=0.66623, MaxDsw=0.000412766, Qo=231.74, Qw=115.15, Gauss=5309
t=695.035, dt=0.199351, MaxDpr=0.787529, MaxDsw=0.000476441, Qo=230.34, Qw=116.43, Gauss=5313
t=695.274, dt=0.239221, MaxDpr=0.927616, MaxDsw=0.000546257, Qo=228.73, Qw=117.89, Gauss=5317
t=695.417, dt=0.143532, MaxDpr=0.218708, MaxDsw=0.000331156, Qo=228.08, Qw=118.96, Gauss=5326
t=695.590, dt=0.172239, MaxDpr=0.674501, MaxDsw=0.000384218, Qo=226.94, Qw=119.99, Gauss=5330
t=695.796, dt=0.206687, MaxDpr=0.794726, MaxDsw=0.000443168, Qo=225.61, Qw=121.18, Gauss=5334
t=696.044, dt=0.248024, MaxDpr=0.932901, MaxDsw=0.000507751, Qo=224.09, Qw=122.55, Gauss=5338
t=696.193, dt=0.148814, MaxDpr=0.218946, MaxDsw=0.00030828, Qo=223.50, Qw=123.57, Gauss=5347
t=696.372, dt=0.178577, MaxDpr=0.676743, MaxDsw=0.000357487, Qo=222.43, Qw=124.54, Gauss=5351
t=696.586, dt=0.214293, MaxDpr=0.795426, MaxDsw=0.000412124, Qo=221.18, Qw=125.65, Gauss=5355
t=696.843, dt=0.257151, MaxDpr=0.931364, MaxDsw=0.000471967, Qo=219.75, Qw=126.93, Gauss=5359
t=696.997, dt=0.154291, MaxDpr=0.219252, MaxDsw=0.000287034, Qo=219.21, Qw=127.90, Gauss=5368
t=697.183, dt=0.185149, MaxDpr=0.674548, MaxDsw=0.00033273, Qo=218.20, Qw=128.80, Gauss=5372
t=697.405, dt=0.222179, MaxDpr=0.791437, MaxDsw=0.000383463, Qo=217.03, Qw=129.84, Gauss=5376
t=697.671, dt=0.266614, MaxDpr=0.925031, MaxDsw=0.000439048, Qo=215.69, Qw=131.04, Gauss=5380
t=697.831, dt=0.159969, MaxDpr=0.219752, MaxDsw=0.000267501, Qo=215.20, Qw=131.96, Gauss=5389
t=698.023, dt=0.191962, MaxDpr=0.669302, MaxDsw=0.000310027, Qo=214.24, Qw=132.80, Gauss=5393
t=698.254, dt=0.230355, MaxDpr=0.784316, MaxDsw=0.000357254, Qo=213.15, Qw=133.78, Gauss=5397
t=698.530, dt=0.276426, MaxDpr=0.915618, MaxDsw=0.000409042, Qo=211.89, Qw=134.89, Gauss=5401
t=698.696, dt=0.165855, MaxDpr=0.220529, MaxDsw=0.000249711, Qo=211.43, Qw=135.77, Gauss=5410
t=698.895, dt=0.199027, MaxDpr=0.662167, MaxDsw=0.000289394, Qo=210.54, Qw=136.55, Gauss=5414
t=699.134, dt=0.238832, MaxDpr=0.775348, MaxDsw=0.000333496, Qo=209.51, Qw=137.46, Gauss=5418
t=699.420, dt=0.286598, MaxDpr=0.90452, MaxDsw=0.000381919, Qo=208.33, Qw=138.50, Gauss=5422
t=699.592, dt=0.171959, MaxDpr=0.221625, MaxDsw=0.000233645, Qo=207.91, Qw=139.34, Gauss=5431
t=699.799, dt=0.206351, MaxDpr=0.654079, MaxDsw=0.000270798, Qo=207.07, Qw=140.07, Gauss=5435
t=700.046, dt=0.247621, MaxDpr=0.765559, MaxDsw=0.000312132, Qo=206.10, Qw=140.92, Gauss=5439
t=700.343, dt=0.297145, MaxDpr=0.892833, MaxDsw=0.000357591, Qo=204.99, Qw=141.89, Gauss=5443
t=700.522, dt=0.178287, MaxDpr=0.223059, MaxDsw=0.000219252, Qo=204.60, Qw=142.69, Gauss=5452
t=700.736, dt=0.213944, MaxDpr=0.645769, MaxDsw=0.000254167, Qo=203.80, Qw=143.38, Gauss=5456
t=700.992, dt=0.256733, MaxDpr=0.755734, MaxDsw=0.000293063, Qo=202.89, Qw=144.18, Gauss=5460
t=701.301, dt=0.30808, MaxDpr=0.881388, MaxDsw=0.000335926, Qo=201.84, Qw=145.09, Gauss=5464
t=701.485, dt=0.184848, MaxDpr=0.224828, MaxDsw=0.000206453, Qo=201.48, Qw=145.85, Gauss=5473
t=701.707, dt=0.221818, MaxDpr=0.637783, MaxDsw=0.0002394, Qo=200.73, Qw=146.50, Gauss=5477
t=701.973, dt=0.266181, MaxDpr=0.746456, MaxDsw=0.000276159, Qo=199.87, Qw=147.24, Gauss=5481
t=702.293, dt=0.319417, MaxDpr=0.870783, MaxDsw=0.000316758, Qo=198.88, Qw=148.10, Gauss=5485
t=702.484, dt=0.19165, MaxDpr=0.226919, MaxDsw=0.00019515, Qo=198.54, Qw=148.83, Gauss=5494
t=702.714, dt=0.229981, MaxDpr=0.630511, MaxDsw=0.000226374, Qo=197.83, Qw=149.44, Gauss=5498
t=702.990, dt=0.275977, MaxDpr=0.73813, MaxDsw=0.00026127, Qo=197.01, Qw=150.15, Gauss=5502
t=703.322, dt=0.331172, MaxDpr=0.861427, MaxDsw=0.000299903, Qo=196.07, Qw=150.95, Gauss=5506
t=703.520, dt=0.198703, MaxDpr=0.229312, MaxDsw=0.000185233, Qo=195.75, Qw=151.66, Gauss=5515
t=703.759, dt=0.238444, MaxDpr=0.624214, MaxDsw=0.000214957, Qo=195.08, Qw=152.23, Gauss=5519
t=704.045, dt=0.286133, MaxDpr=0.731019, MaxDsw=0.000248234, Qo=194.30, Qw=152.90, Gauss=5523
t=704.388, dt=0.343359, MaxDpr=0.853575, MaxDsw=0.000285165, Qo=193.40, Qw=153.67, Gauss=5527
t=704.800, dt=0.412031, MaxDpr=0.992634, MaxDsw=0.000325878, Qo=192.38, Qw=154.54, Gauss=5532
t=705.047, dt=0.247219, MaxDpr=0.281189, MaxDsw=0.000203097, Qo=192.03, Qw=155.32, Gauss=5541
t=705.344, dt=0.296662, MaxDpr=0.721745, MaxDsw=0.000234693, Qo=191.30, Qw=155.95, Gauss=5545
t=705.700, dt=0.355995, MaxDpr=0.842641, MaxDsw=0.000269891, Qo=190.45, Qw=156.67, Gauss=5550
t=706.127, dt=0.427194, MaxDpr=0.982061, MaxDsw=0.000308753, Qo=189.48, Qw=157.49, Gauss=5555
t=706.384, dt=0.256316, MaxDpr=0.283712, MaxDsw=0.000193037, Qo=189.15, Qw=158.24, Gauss=5564
t=706.691, dt=0.307579, MaxDpr=0.714376, MaxDsw=0.000223206, Qo=188.45, Qw=158.83, Gauss=5568
t=707.060, dt=0.369095, MaxDpr=0.834515, MaxDsw=0.000256902, Qo=187.64, Qw=159.51, Gauss=5573
t=707.503, dt=0.442914, MaxDpr=0.973409, MaxDsw=0.000294227, Qo=186.72, Qw=160.30, Gauss=5578
t=707.769, dt=0.265749, MaxDpr=0.286578, MaxDsw=0.000184538, Qo=186.41, Qw=161.02, Gauss=5587
t=708.088, dt=0.318898, MaxDpr=0.708861, MaxDsw=0.000213493, Qo=185.74, Qw=161.58, Gauss=5591
t=708.471, dt=0.382678, MaxDpr=0.828516, MaxDsw=0.000245912, Qo=184.96, Qw=162.23, Gauss=5596
t=708.930, dt=0.459214, MaxDpr=0.967181, MaxDsw=0.000292234, Qo=184.08, Qw=162.97, Gauss=5601
t=709.205, dt=0.275528, MaxDpr=0.289749, MaxDsw=0.00017738, Qo=183.79, Qw=163.67, Gauss=5610
t=709.536, dt=0.330634, MaxDpr=0.705088, MaxDsw=0.000209033, Qo=183.14, Qw=164.21, Gauss=5614
t=709.933, dt=0.396761, MaxDpr=0.824494, MaxDsw=0.000249764, Qo=182.39, Qw=164.83, Gauss=5619
t=710.409, dt=0.476113, MaxDpr=0.963186, MaxDsw=0.000298172, Qo=181.54, Qw=165.54, Gauss=5624
t=710.694, dt=0.285668, MaxDpr=0.293194, MaxDsw=0.000178348, Qo=181.26, Qw=166.23, Gauss=5633
t=711.037, dt=0.342801, MaxDpr=0.702913, MaxDsw=0.000213219, Qo=180.64, Qw=166.74, Gauss=5637
t=711.449, dt=0.411361, MaxDpr=0.82227, MaxDsw=0.000254717, Qo=179.92, Qw=167.34, Gauss=5642
t=711.942, dt=0.493634, MaxDpr=0.961208, MaxDsw=0.000304016, Qo=179.09, Qw=168.02, Gauss=5647
t=712.238, dt=0.29618, MaxDpr=0.296887, MaxDsw=0.000181818, Qo=178.82, Qw=168.69, Gauss=5656
t=712.594, dt=0.355416, MaxDpr=0.702177, MaxDsw=0.000217333, Qo=178.22, Qw=169.19, Gauss=5660
t=713.020, dt=0.426499, MaxDpr=0.821657, MaxDsw=0.000259581, Qo=177.52, Qw=169.76, Gauss=5665
t=713.532, dt=0.511799, MaxDpr=0.961027, MaxDsw=0.000309748, Qo=176.72, Qw=170.42, Gauss=5670
t=713.839, dt=0.30708, MaxDpr=0.300809, MaxDsw=0.00018522, Qo=176.46, Qw=171.08, Gauss=5679
t=714.208, dt=0.368496, MaxDpr=0.702722, MaxDsw=0.000221362, Qo=175.87, Qw=171.56, Gauss=5683
t=714.650, dt=0.442195, MaxDpr=0.822468, MaxDsw=0.000264339, Qo=175.19, Qw=172.12, Gauss=5688
t=715.181, dt=0.530634, MaxDpr=0.962432, MaxDsw=0.00031535, Qo=174.41, Qw=172.76, Gauss=5693
t=715.499, dt=0.31838, MaxDpr=0.304944, MaxDsw=0.000188543, Qo=174.16, Qw=173.40, Gauss=5702
t=715.881, dt=0.382056, MaxDpr=0.704397, MaxDsw=0.000225293, Qo=173.58, Qw=173.87, Gauss=5706
