    i	               t	         y_aprox	         y_exact	     exact_error	        Sy_aprox	        Sy_exact	         S_error
   56	     57.14285714	     31.99826539	     33.84514028	   0.05456839242	     8325.605272	     8472.039689	   0.01728443477
   57	     58.16326531	     30.58710238	      32.3849623	   0.05551526959	     8357.536582	     8505.825082	    0.0174337585
   58	     59.18367347	     29.23817341	     30.98778065	   0.05646119843	     8388.049098	     8538.152875	   0.01758035717
   59	     60.20408163	     27.94873388	     29.65087748	    0.0574061799	     8417.226092	     8569.085953	   0.01772182727
   60	      61.2244898	     26.71616021	     28.37165222	   0.05835021494	     8445.106673	     8598.684487	   0.01786061749
   61	     62.24489796	     25.53794457	     27.14761646	    0.0592933045	      8471.76693	     8627.006054	   0.01799455377
   62	     63.26530612	     24.41168969	     25.97638917	   0.06023544953	     8497.242601	     8654.105747	   0.01812586429
   63	     64.28571429	     23.33510404	     24.85569204	   0.06117665098	      8521.60321	      8680.03628	   0.01825258155
   64	     65.30612245	     22.30599715	     23.78334505	   0.06211690978	     8544.881411	     8704.848094	   0.01837673452
   65	     66.32653061	     21.32227514	     22.75726223	   0.06305622689	     8567.140734	     8728.589454	   0.01849654182
   66	     67.34693878	     20.38193649	     21.77544762	   0.06399460325	     8588.411015	     8751.306542	   0.01861385232
   67	     68.36734694	     19.48306793	     20.83599135	   0.06493203979	     8608.750303	     8773.043549	   0.01872705245
   68	      69.3877551	     18.62384059	     19.93706596	   0.06586853747	     8628.185861	     8793.842759	   0.01883782801
   69	     70.40816327	     17.80250623	     19.07692284	   0.06680409721	     8646.770732	     8813.744629	   0.01894471697
   70	     71.42857143	     17.01739373	     18.25388879	   0.06773871997	     8664.529827	     8832.787875	   0.01904925727
   71	     72.44897959	     16.26690566	     17.46636283	   0.06867240667	     8681.511612	      8851.00954	   0.01915012377
   72	     73.46938776	     15.54951504	     16.71281304	   0.06960515826	     8697.738851	      8868.44507	   0.01924872029
   73	     74.48979592	     14.86376223	     15.99177358	   0.07053697567	     8713.255829	     8885.128379	   0.01934384544
   74	     75.51020408	     14.20825197	     15.30184186	   0.07146785984	     8728.083346	     8901.091922	    0.0194367812
   75	     76.53061224	     13.58165052	     14.64167581	    0.0723978117	     8742.261868	     8916.366752	   0.01952643814
   76	     77.55102041	     12.98268297	     14.00999125	   0.07332683218	       8755.8104	      8930.98258	    0.0196139875
   77	     78.57142857	     12.41013063	      13.4055594	   0.07425492223	     8768.765917	      8944.96784	   0.01969844118
   78	     79.59183673	     11.86282855	      12.8272045	   0.07518208277	     8781.145785	     8958.349734	   0.01978086968
   79	      80.6122449	     11.33966316	     12.27380151	   0.07610831473	     8792.983791	     8971.154295	   0.01986037663
   80	     81.63265306	     10.83957002	     11.74427395	   0.07703361904	     8804.295803	     8983.406429	   0.01993794086
   81	     82.65306122	      10.3615316	     11.23759174	   0.07795799663	     8815.112691	     8995.129971	   0.02001274909
   82	     83.67346939	      9.90457527	     10.75276929	   0.07888144843	     8825.448957	     9006.347724	   0.02008569661
   83	     84.69387755	     9.467771274	     10.28886348	   0.07980397537	     8835.332807	     9017.081512	   0.02015604547
   84	     85.71428571	     9.050230875	     9.844971927	   0.08072557837	     8844.777491	     9027.352212	    0.0202246148
   85	     86.73469388	     8.651104522	     9.420231148	   0.08164625835	     8853.808785	     9037.179805	   0.02029073495
   86	     87.75510204	     8.269580134	     9.013814923	   0.08256601625	     8862.438793	     9046.583406	   0.02035515559
   87	      88.7755102	     7.904881442	     8.624932679	   0.08348485299	      8870.69107	     9055.581309	   0.02041726896
   88	     89.79591837	     7.556266413	     8.252827948	   0.08440276948	     8878.576675	     9064.191016	   0.02047776138
   89	     90.81632653	     7.223025737	     7.896776899	   0.08531976666	      8886.11713	     9072.429275	   0.02053608124
   90	     91.83673469	     6.904481386	     7.556086931	   0.08623584543	     8893.322543	     9080.312112	     0.020592857
   91	     92.85714286	     6.599985234	      7.23009532	   0.08715100673	     8900.212577	      9087.85486	     0.020647588
   92	     93.87755102	     6.308917739	     6.918167938	   0.08806525146	     8906.796468	     9095.072192	   0.02070084983
   93	     94.89795918	     6.030686679	     6.619698012	   0.08897858055	     8913.092184	     9101.978147	   0.02075218807
   94	     95.91836735	     5.764725952	     6.334104948	   0.08989099492	     8919.108165	     9108.586159	   0.02080213003
   95	     96.93877551	     5.510494422	     6.060833202	   0.09080249547	     8924.860829	     9114.909082	    0.0208502632
   96	     97.95918367	     5.267474816	     5.799351194	   0.09171308314	     8930.357886	     9120.959216	   0.02089707077
   97	     98.97959184	     5.035172675	     5.549150283	   0.09262275882	     8935.614339	      9126.74833	   0.02094217832
   98	             100	     4.813115345	     5.309743768	   0.09353152344	     8940.637233	     9132.287684	   0.02098602864
   99	     101.0204082	     4.600851017	     5.080665948	    0.0944393779	     8945.440277	     9137.588054	   0.02102828187
  100	     102.0408163	     4.397947808	     4.861471213	   0.09534632312	     8950.029909	     9142.659751	   0.02106934389
  101	     103.0612245	     4.203992881	     4.651733177	   0.09625236001	     8954.418654	     9147.512641	    0.0211089062
  102	     104.0816327	     4.018591606	     4.451043852	   0.09715748947	     8958.612396	     9152.156162	   0.02114734089
  103	     105.1020408	     3.841366755	     4.259012849	   0.09806171242	     8962.622579	     9156.599348	   0.02118436795
  104	      106.122449	      3.67195774	     4.075266622	   0.09896502977	     8966.454578	     9160.850843	   0.02122032853
  105	     107.1428571	     3.510019871	     3.899447744	   0.09986744242	     8970.118852	     9164.918915	   0.02125496849
  106	     108.1632653	     3.355223662	     3.731214204	    0.1007689513	     8973.620313	     9168.811479	   0.02128860065
  107	     109.1836735	     3.207254157	      3.57023875	    0.1016695572	     8976.968516	     9172.536107	   0.02132099435
  108	     110.2040816	      3.06581029	     3.416208246	    0.1025692612	     8980.167949	     9176.100043	   0.02135243649
  109	     111.2244898	     2.930604272	     3.268823066	    0.1034680641	     8983.227345	      9179.51022	   0.02138271771
  110	      112.244898	     2.801361006	     3.127796513	    0.1043659669	     8986.150803	     9182.773273	   0.02141210117
  111	     113.2653061	     2.677817528	     2.992854256	    0.1052629703	     8988.946302	     9185.895548	   0.02144039686
  112	     114.2857143	     2.559722469	     2.863733802	    0.1061590754	      8991.61759	     9188.883119	   0.02146784617
  113	     115.3061224	     2.446835549	      2.74018398	     0.107054283	     8994.171956	     9191.741797	   0.02149427668
  114	     116.3265306	     2.338927081	     2.621964457	     0.107948594	     8996.612825	     9194.477144	   0.02151990983
  115	     117.3469388	     2.235777509	      2.50884527	    0.1088420094	     8998.946858	      9197.09448	   0.02154458916
  116	     118.3673469	     2.137176961	     2.400606373	    0.1097345299	     9001.177183	     9199.598896	   0.02156851783
  117	     119.3877551	     2.042924819	     2.297037218	    0.1106261566	     9003.309888	     9201.995265	   0.02159155386
  118	     120.4081633	     1.952829313	     2.197936339	    0.1115168903	     9005.347832	     9204.288247	   0.02161388367
  119	     121.4285714	      1.86670713	      2.10311096	    0.1124067319	     9007.296575	     9206.482303	   0.02163537843
  120	     122.4489796	     1.784383041	     2.012376624	    0.1132956823	      9009.15873	     9208.581702	    0.0216562092
  121	     123.4693878	     1.705689547	     1.925556832	    0.1141837424	     9010.939379	     9210.590526	    0.0216762591
  122	     124.4897959	     1.630466532	     1.842482699	     0.115070913	     9012.640909	     9212.512683	   0.02169568509
  123	     125.5102041	     1.558560946	     1.762992625	    0.1159571952	     9014.267964	     9214.351914	   0.02171438114
  124	     126.5306122	     1.489826484	     1.686931986	    0.1168425897	     9015.822725	     9216.111794	    0.0217324913
  125	     127.5510204	     1.424123297	     1.614152824	    0.1177270974	     9017.309434	     9217.795748	   0.02174991937
  126	     128.5714286	     1.361317702	     1.544513567	    0.1186107193	     9018.730084	     9219.407051	   0.02176679758
  127	     129.5918367	     1.301281911	     1.477878751	    0.1194934563	     9020.088553	     9220.948838	   0.02178303865
  128	     130.6122449	     1.243893772	     1.414118754	    0.1203753091	     9021.386662	     9222.424108	   0.02179876393
  129	     131.6326531	     1.189036521	      1.35310955	    0.1212562787	     9022.627953	     9223.835731	   0.02181389427
  130	     132.6530612	     1.136598543	     1.294732461	     0.122136366	      9023.81409	     9225.186451	   0.02182854106
  131	     133.6734694	     1.086473144	     1.238873929	    0.1230155719	      9024.94831	     9226.478898	    0.0218426325
  132	     134.6938776	     1.038558338	     1.185425298	    0.1238938973	     9026.032134	     9227.715585	   0.02185627083
  133	     135.7142857	     0.992756633	     1.134282596	    0.1247713429	     9027.068519	     9228.898918	   0.02186939095
  134	     136.7346939	    0.9489748401	     1.085346339	    0.1256479098	     9028.058855	     9230.031198	    0.0218820867
  135	      137.755102	    0.9071238783	     1.038521335	    0.1265235988	     9029.005844	     9231.114628	   0.02189429904
  136	     138.7755102	    0.8671185955	     0.993716498	    0.1273984107	     9029.910756	     9232.151316	   0.02190611412
  137	     139.7959184	    0.8288775951	    0.9508446724	    0.1282723465	      9030.77606	     9233.143279	    0.0219174784
  138	     140.8163265	      0.79232307	    0.9098224622	     0.129145407	     9031.602917	     9234.092445	   0.02192847097
  139	     141.8367347	    0.7573806446	    0.8705700698	    0.1300175931	     9032.393582	     9235.000661	   0.02193904329
  140	     142.8571429	    0.7239792233	    0.8330111399	    0.1308889057	     9033.149116	     9235.869694	   0.02194926796
  141	      143.877551	    0.6920508459	    0.7970726117	    0.1317593457	      9033.87158	     9236.701235	   0.02195910097
  142	     144.8979592	    0.6615305494	    0.7626845764	    0.1326289139	     9034.561943	     9237.496901	   0.02196860897
  143	     145.9183673	    0.6323562356	    0.7297801411	    0.1334976112	      9035.22209	     9238.258239	   0.02197775208
  144	     146.9387755	     0.604468545	    0.6982952991	    0.1343654385	     9035.852904	     9238.986731	   0.02198659147
  145	     147.9591837	    0.5778107361	    0.6681688048	    0.1352323966	     9036.456108	     9239.683793	   0.02199509098
  146	     148.9795918	    0.5523285694	    0.6393420554	    0.1360984864	     9037.032509	     9240.350782	    0.0220033068
  147	             150	    0.5279701977	    0.6117589759	    0.1369637088	     9037.583682	     9240.988996	   0.02201120615
  148	     151.0204082	    0.5046860603	    0.5853659109	    0.1378280647	     9038.110365	     9241.599675	   0.02201884059
  149	     152.0408163	     0.482428782	    0.5601115196	    0.1386915549	     9038.613995	     9242.184008	   0.02202618044
  150	     153.0612245	    0.4611530773	    0.5359466763	    0.1395541803	     9039.095247	      9242.74313	   0.02203327303
  151	     154.0816327	    0.4408156573	    0.5128243748	    0.1404159417	     9039.555435	     9243.278131	   0.02204009146
  152	     155.1020408	    0.4213751427	    0.4906996368	      0.14127684	     9039.995176	      9243.79005	   0.02204667919
  153	      156.122449	    0.4027919788	    0.4695294245	    0.1421368762	      9040.41567	     9244.279883	   0.02205301184
  154	     157.1428571	    0.3850283553	    0.4492725568	     0.142996051	     9040.817479	     9244.748584	   0.02205912932
  155	     158.1632653	    0.3680481296	    0.4298896294	    0.1438543653	     9041.201702	     9245.197063	   0.02206500952
  156	     159.1836735	    0.3518167528	     0.411342938	      0.14471182	     9041.568853	     9245.626194	   0.02207068911
  157	     160.2040816	    0.3363011997	    0.3935964049	    0.1455684159	     9041.919933	     9246.036811	   0.02207614805
  158	     161.2244898	    0.3214699017	    0.3766155089	    0.1464241539	     9042.255414	     9246.429712	      0.02208142
  159	      162.244898	    0.3072926822	    0.3603672183	    0.1472790348	     9042.576212	     9246.805663	   0.02208648682
  160	     163.2653061	    0.2937406956	    0.3448199263	    0.1481330596	     9042.882755	     9247.165394	    0.0220913794
  161	     164.2857143	    0.2807863684	    0.3299433898	    0.1489862291	     9043.175881	     9247.509605	   0.02209608133
  162	     165.3061224	    0.2684033429	    0.3157086704	     0.149838544	     9043.455983	     9247.838966	   0.02210062095
  163	     166.3265306	    0.2565664242	    0.3020880783	    0.1506900054	     9043.723824	     9248.154118	   0.02210498339
  164	     167.3469388	    0.2452515282	    0.2890551183	     0.151540614	     9043.979765	     9248.455672	   0.02210919471
  165	     168.3673469	    0.2344356331	    0.2765844381	    0.1523903706	     9044.224504	     9248.744217	   0.02211324142
  166	     169.3877551	    0.2240967323	    0.2646517794	    0.1532392762	     9044.458368	     9249.020313	   0.02211714744
  167	     170.4081633	    0.2142137898	    0.2532339304	    0.1540873317	     9044.681995	     9249.284498	   0.02212090057
  168	     171.4285714	    0.2047666972	    0.2423086806	    0.1549345377	     9044.895687	     9249.537285	   0.02212452276
  169	     172.4489796	    0.1957362331	     0.231854778	    0.1557808953	     9045.100025	     9249.779166	   0.02212800297
  170	     173.4693878	    0.1871040236	    0.2218518872	    0.1566264052	     9045.295284	     9250.010611	   0.02213136136
  171	     174.4897959	    0.1788525052	    0.2122805502	    0.1574710683	     9045.481996	     9250.232072	   0.02213458793
  172	     175.5102041	     0.170964889	    0.2031221487	    0.1583148855	     9045.660413	     9250.443977	   0.02213770118
  173	     176.5306122	    0.1634251263	    0.1943588672	    0.1591578575	      9045.83102	     9250.646741	   0.02214069208
  174	     177.5510204	    0.1562178765	    0.1859736593	    0.1599999853	     9045.994047	     9250.840757	    0.0221435776
  175	     178.5714286	    0.1493284754	    0.1779502137	    0.1608412697	     9046.149938	     9251.026402	   0.02214634956
  176	     179.5918367	    0.1427429053	    0.1702729228	    0.1616817115	     9046.298902	     9251.204038	   0.02214902356
  177	     180.6122449	    0.1364477669	    0.1629268527	    0.1625213115	     9046.441346	     9251.374011	    0.0221515922
  178	     181.6326531	     0.130430252	    0.1558977135	    0.1633600707	     9046.577461	      9251.53665	   0.02215406978
  179	     182.6530612	    0.1246781169	    0.1491718318	    0.1641979899	     9046.707619	     9251.692272	   0.02215644962
  180	     183.6734694	     0.119179658	    0.1427361243	    0.1650350698	     9046.831993	     9251.841181	   0.02215874485
  181	     184.6938776	     0.113923688	    0.1365780719	    0.1658713114	     9046.950923	     9251.983665	   0.02216094942
  182	     185.7142857	    0.1088995127	    0.1306856959	    0.1667067155	     9047.064569	     9252.120002	   0.02216307539
  183	     186.7346939	    0.1040969098	    0.1250475341	    0.1675412829	      9047.17324	     9252.250457	   0.02216511728
  184	      187.755102	   0.09950610759	     0.119652619	    0.1683750144	     9047.277083	     9252.375284	   0.02216708617
  185	     188.7755102	   0.09511776542	    0.1144904564	    0.1692079109	     9047.376381	     9252.494725	    0.0221689771
  186	     189.7959184	   0.09092295455	    0.1095510044	    0.1700399733	     9047.471267	     9252.609013	   0.02217080024
  187	     190.8163265	   0.08691314003	    0.1048246548	    0.1708712023	        9047.562	     9252.718371	   0.02217255112
  188	     191.8367347	   0.08308016327	    0.1003022137	    0.1717015989	     9047.648701	     9252.823011	   0.02217423907
  189	     192.8571429	   0.07941622552	   0.09597488393	    0.1725311637	     9047.731607	     9252.923136	   0.02217586003
  190	      193.877551	   0.07591387194	   0.09183424774	    0.1733598978	      9047.81083	     9253.018941	   0.02217742258
  191	     194.8979592	   0.07256597649	   0.08787225067	    0.1741878018	     9047.886585	     9253.110613	   0.02217892306
  192	     195.9183673	   0.06936572735	   0.08408118569	    0.1750148767	     9047.958974	      9253.19833	   0.02218036933
  193	     196.9387755	   0.06630661315	   0.08045367831	    0.1758411232	     9048.028195	     9253.282263	   0.02218175808
  194	     197.9591837	   0.06338240966	   0.07698267216	    0.1766665422	      9048.09434	     9253.362575	   0.02218309654
  195	     198.9795918	   0.06058716716	   0.07366141534	    0.1774911345	     9048.157589	     9253.439422	   0.02218438172
  196	             200	    0.0579151983	   0.07048344722	     0.178314901	     9048.218029	     9253.512953	   0.02218562024
