            True	          Spline	         eSpline	          Linear	         eLinear
      384.591978	     406.7883533	    -22.19637527	      380.355154	        4.236824
       292.36804	     320.4658161	    -28.09777613	     323.0747773	    -30.70673733
      320.165893	     301.0715662	     19.09432682	      324.552217	       -4.386324
      392.107496	     407.3999338	    -15.29243782	      383.919283	        8.188213
      157.758341	     151.0433834	     6.714957566	     149.4644823	     8.293858667
      278.555538	     284.1962219	    -5.640683909	      269.986112	        8.569426
      381.232076	     381.7356841	   -0.5036080909	      395.945794	      -14.713718
      188.142976	     182.8706674	     5.272308551	     181.7700213	     6.372954667
      289.057234	     293.2455685	    -4.188334545	     283.3397535	       5.7174805
      385.095495	     384.6460335	    0.4494615455	     394.5518485	      -9.4563535
      216.746364	     214.2463026	     2.500061404	     213.4687637	     3.277600333
      303.409547	     306.4875974	    -3.078050364	      299.489747	          3.9198
      391.576812	     390.0806846	     1.496127364	      397.078535	       -5.501723
      142.755581	     138.4773305	     4.278250515	      136.723543	        6.032038
      275.191343	     282.0006554	    -6.809312364	      266.216568	        8.974775
      384.077276	     384.5065226	   -0.4292466364	       400.29061	      -16.213334
      165.058561	     159.1853547	     5.873206268	     157.6349687	     7.423592333
      283.299432	     290.0811431	    -6.781711091	     276.1276685	       7.1717635
      387.313393	     386.0559669	     1.257426091	     400.0094415	     -12.6960485
      190.278323	     182.8706094	     7.407713631	     181.4489517	     8.829371333
      295.391521	     302.3369508	    -6.945429818	     289.5420315	       5.8494895
      392.936658	     389.5947492	     3.341908818	     402.3896685	      -9.4530105
      230.298645	     265.7993746	    -35.50072961	      268.722914	      -38.424269
      292.077871	     265.2838435	     26.79402755	      291.595698	        0.482173
      384.053167	     412.7224645	    -28.66929755	       386.41061	       -2.357443
      266.605162	     299.6812625	    -33.07610046	     302.6994327	    -36.09427067
      305.814145	     281.9037356	     23.91040936	     309.0672675	      -3.2531225
      388.707198	     411.1209904	    -22.41379236	     383.9574585	       4.7497395
      294.986463	     323.9939088	    -29.00744579	     326.6845037	    -31.69804067
       322.63343	     303.1693166	     19.46411336	     327.3846705	      -4.7512405
      396.193473	     411.7266674	    -15.53319436	     387.5113135	       8.6821595
      161.211283	     154.3322094	     6.879073636	       152.78728	        8.424003
      281.367334	     287.0235673	    -5.656233273	      273.119203	        8.248131
      385.442604	     385.6689567	   -0.2263527273	      399.573321	      -14.130717
      191.828653	     186.9494924	     4.879160591	      185.934713	         5.89394
      291.824256	     295.5853512	    -3.761095182	     286.4523365	       5.3719195
      389.286409	     389.0176728	    0.2687361818	     398.1506875	      -8.8642785
      220.513929	     218.7669905	      1.74693846	     218.1071723	     2.406756667
      306.097799	     308.4828114	    -2.385012364	     302.5444475	       3.5533515
      395.730494	     394.6731166	     1.057377364	     400.6114805	      -4.8809865
       145.48704	     140.7230051	     4.764034889	     138.9580747	     6.528965333
      278.098548	      285.183384	       -7.084836	       269.29901	        8.799538
      388.368574	       388.37408	       -0.005506	      404.258454	       -15.88988
      168.115992	      161.817742	     6.298250005	     160.2608233	     7.855168667
      286.235925	     293.3367595	    -7.100834455	     279.3244915	       6.9114335
      391.594871	     389.8115705	     1.783300455	     403.8238385	     -12.2289675
       193.54234	     185.6519916	     7.890348359	     184.2378857	     9.304454333
      298.358244	     305.4052563	    -7.047012273	     292.6783025	       5.6799415
      397.181027	     393.4282397	     3.752787273	     406.1551935	      -8.9741665
      236.673385	     274.2130794	    -37.53969437	     277.3550833	    -40.68169833
      297.049494	     269.1871344	     27.86235964	       297.46517	       -0.415676
      392.298322	     421.6807416	    -29.38241964	      393.402706	       -1.104384
      272.111876	     307.3237439	    -35.21186787	     310.5356437	    -38.42376767
      310.669654	     285.8404768	     24.82917718	      314.747575	       -4.077921
      396.924112	     419.9323772	    -23.00826518	      391.025279	        5.898833
      299.918599	     331.2902402	     -31.3716412	     334.1821897	    -34.26359067
      327.331603	     306.7892948	     20.54230818	       332.81684	       -5.485237
      404.339209	     420.6468072	    -16.30759818	      394.619262	        9.719947
      167.846072	      161.389535	      6.45653701	     159.8867177	     7.959354333
      287.033156	     293.3340939	    -6.300937909	      279.808738	        7.224418
      393.970445	     393.1174281	    0.8530169091	      406.642784	      -12.672339
      198.939661	     195.5267825	      3.41287846	     194.6533673	     4.286293667
      297.508803	     300.9467304	    -3.437927364	     293.0859935	       4.4228095
      397.774217	     397.2536236	    0.5205933636	     405.1143605	      -7.3401435
      227.852152	     228.1650731	   -0.3129211313	     227.7198563	    0.1322956667
      311.688247	     312.9933452	    -1.305098182	      308.986394	        2.701853
       404.13722	     403.5400568	    0.5971631818	      407.547008	       -3.409788
      150.909613	     145.4826342	     5.426978848	      143.655315	        7.254298
      283.921853	     292.4591874	    -8.537334364	      276.013315	        7.908538
      397.190007	     395.8437546	     1.346252364	      412.289627	       -15.09962
      174.037091	     167.1785297	     6.858561303	      165.587347	        8.449744
      292.052291	     300.3823523	    -8.330061273	      286.061708	        5.990583
      400.371221	     397.3675257	     3.003695273	       411.68817	      -11.316949
      199.853351	     191.5811417	     8.272209348	      190.129592	        9.723759
      304.232791	     312.6500204	    -8.417229364	     299.5860735	       4.6467175
      405.871257	     400.5300096	     5.341247364	     413.5939565	      -7.7226995
      243.138381	     283.9294878	    -40.79110684	     287.3790387	    -44.24065767
      302.359337	     272.3909725	     29.96836445	       303.43693	       -1.077593
      400.828344	     431.7835275	    -30.95518345	       400.73757	        0.090774
      277.818398	     316.1940718	    -38.37567376	     319.6711407	    -41.85274267
      315.809111	     289.2821204	     26.52699064	     320.5757405	      -4.7666295
      405.381532	     429.5710096	    -24.18947764	     398.2773895	       7.1041425
       305.08185	     339.6769478	    -34.59509781	     342.8314707	    -37.74962067
      332.166155	     309.9755073	     22.19064773	      338.366213	       -6.200058
      412.674159	     430.2027447	    -17.52858573	      401.812039	        10.86212
      174.434698	     168.9847926	     5.449905359	     167.5281647	     6.906533333
      292.778969	     300.1920753	    -7.413106273	     287.0824235	       5.6965455
      403.002219	     401.3326347	     1.669584273	     414.4422865	     -11.4400675
      205.998502	     204.7035344	     1.294967591	      203.986523	        2.011979
      303.229043	     306.6998232	    -3.470780182	     300.2467205	       2.9823225
      406.737372	     406.3662968	    0.3710751818	     412.8193995	      -6.0820275
      235.249474	     238.3301533	    -3.080679318	      238.114194	        -2.86472
      317.434534	     317.9086364	   -0.4741023636	     315.9650025	       1.4695315
      412.982057	     413.0713416	  -0.08928463636	     415.0149755	      -2.0329185
      156.395629	     150.4516629	     5.943966121	      148.550338	        7.845291
      290.181738	     300.5050869	    -10.32334891	      283.393163	        6.788575
      406.656756	     404.2425251	     2.414230909	      421.354449	      -14.697693
      179.906411	     172.8101107	     7.096300258	      171.162544	        8.743867
      298.240531	     308.4048042	    -10.16427318	     293.5767035	       4.6638275
      409.772675	     405.7210138	     4.051661182	     420.5491145	     -10.7764395
      206.144315	     197.7393997	     8.404915298	     196.2432227	     9.901092333
      310.263224	     320.6322558	    -10.36903182	     307.1666625	       3.0965615
      415.174856	     408.6830942	     6.491761818	     422.1486875	      -6.9738315
      250.126526	      296.007831	    -45.88130499	     299.9076287	    -49.78110267
      307.889551	     275.3049249	     32.58462609	      310.403104	       -2.513553
      410.642435	     445.2907991	    -34.64836409	       410.19262	        0.449815
      284.149004	      328.125102	    -43.97609799	     332.0730743	    -47.92407033
      321.563855	     291.7278545	     29.83600055	     327.2596055	      -5.6957505
      415.079803	     443.2287895	    -28.14898655	     407.6970385	       7.3827645
      311.097442	     351.0324433	    -39.93500127	      354.627139	      -43.529697
      338.074228	     312.4575185	     25.61670955	       344.80978	       -6.735552
      422.168315	     443.1555355	    -20.98722055	      410.803274	       11.365041
       181.35975	     177.1262122	     4.233537758	      175.736291	        5.623459
      298.767196	     307.5071812	    -8.739985182	       294.99789	        3.769306
      413.588584	     410.9257968	     2.662787182	      423.435088	       -9.846504
      213.206881	     214.7858858	    -1.579004808	     214.2302467	    -1.023365667
      309.377634	     313.4147353	    -4.037101273	      308.413983	        0.963651
      417.216276	     416.7674847	    0.4487912727	      421.768237	       -4.551961
      242.950389	     249.7122767	    -6.761887697	      249.740943	       -6.790554
      323.675326	     323.9010763	   -0.2257502727	      324.159073	       -0.483747
      423.275551	     424.2719017	   -0.9963507273	      424.013905	       -0.738354
      161.993154	     155.5898278	     6.403326157	     153.6006613	     8.392492667
      297.012696	     308.8080511	    -11.79535509	     290.9055525	       6.1071435
      417.907975	     412.3145789	     5.593396091	     430.2170775	     -12.3091025
      186.119834	     178.6866459	     7.433188146	     176.9721507	     9.147683333
      305.061825	     316.7489602	    -11.68713518	     301.3185035	       3.7433215
      420.934555	     413.9642898	     6.970265182	     429.3947465	      -8.4601915
      212.594034	     205.1380179	     7.456016136	      203.640974	         8.95306
      317.100045	     328.7109413	    -11.61089627	     315.2375465	       1.8624985
       426.14484	     417.6246167	     8.520223273	     431.0980115	      -4.9531715
      258.891259	     312.4120837	    -53.52082467	      316.976497	      -58.085238
      313.191017	      276.967455	       36.223562	      318.047175	       -4.856158
      426.502168	      460.971559	      -34.469391	      419.891839	        6.610329
      292.412422	     346.2272692	    -53.81484723	     350.9800727	    -58.56765067
      326.957847	     292.2167771	     34.74106991	      334.992008	       -8.034161
       431.55501	     461.0114949	    -29.45648491	      418.236264	       13.318746
      319.099766	     370.3433653	    -51.24359933	     374.8444813	    -55.74471533
      343.788213	     312.3176255	     31.47058755	     352.8276695	      -9.0394565
      439.745417	     463.0065165	    -23.26109955	     422.4964725	      17.2489445
      188.474633	       185.97572	     2.498912975	     184.6665843	     3.808048667
      305.696376	     315.1112077	    -9.414831727	     303.3289865	       2.3673895
      429.519936	     420.9623163	     8.557619727	     432.7445375	      -3.2246015
      221.124543	     225.9258538	    -4.801310763	     225.5536207	    -4.429077667
      316.176939	     320.5023024	    -4.325363364	     317.1522045	      -0.9752655
      433.757846	     427.7444236	     6.013422364	     431.0945215	       2.6633245
      251.364537	     263.0088397	    -11.64430267	      263.310893	      -11.946356
      330.469878	      330.753997	       -0.284119	      333.472477	       -3.002599
      440.958594	      436.384909	        4.573685	      433.666429	        7.292165
      167.784711	     160.9632415	     6.821469455	      158.891946	        8.892765
      305.572905	     317.8629949	    -12.29008991	      299.221335	         6.35157
        434.1095	     422.1170251	     11.99247491	      440.758685	       -6.649185
      192.638216	     185.3983578	     7.239858197	      183.653413	        8.984803
      313.658045	     325.6584597	    -12.00041473	     309.9539565	       3.7040885
      437.729325	     424.2613923	     13.46793273	     439.9658955	      -2.2365705
       219.74939	     213.8363884	     5.913001611	     212.3930193	     7.356370667
      325.720095	      337.293214	      -11.573119	     324.3028925	       1.4172025
      444.081272	      428.771616	       15.309656	     441.7619375	       2.3193345
      210.233987	     245.5974862	    -35.36349915	      248.398659	      -38.164672
      282.560143	     255.3933534	     27.16678964	      280.603909	        1.956234
      380.486489	     410.3806006	    -29.89411164	      385.170045	       -4.683556
      247.046985	     280.5359395	    -33.48895451	     283.5714603	    -36.52447533
      294.693531	     269.6128121	     25.08071891	     296.9324995	      -2.2389685
      384.360764	     408.8483639	    -24.48759991	     381.5286765	       2.8320875
      276.553605	      306.678787	    -30.12518203	     309.4961933	    -32.94258833
      310.329993	     289.2387927	     21.09120027	     314.5954495	      -4.2654565
      390.858736	     408.7340533	    -17.87531727	     383.3773965	       7.4813395
      153.736043	     147.7298409	     6.006202111	     146.2460943	     7.489948667
      275.835819	      281.103649	        -5.26783	       267.74993	        8.085889
      383.273541	      383.758901	        -0.48536	       397.11262	      -13.839079
      183.221293	     177.9509473	     5.270345662	     176.9376887	     6.283604333
      285.060927	     289.0964445	    -4.035517545	     279.9771165	       5.0838105
      386.521024	     385.9520015	    0.5690225455	     395.0713295	      -8.5503055
      211.650951	     208.4501692	     3.200781813	     207.7733147	     3.877636333
      298.241613	     301.1372122	    -2.895599182	     295.0455215	       3.1960915
      392.155477	     390.4259738	     1.729503182	     396.5176645	      -4.3621875
      141.666695	      137.678775	     3.987920005	     135.9805853	     5.686109667
      274.690129	     281.5019435	    -6.811814455	     266.2182365	       8.4718925
      387.273845	     387.2245585	   0.04928645455	     402.5082655	     -15.2344205
       162.91187	     157.7895688	     5.122301152	      156.316367	        6.595503
      281.943488	     288.6154886	    -6.672000636	      275.356672	        6.586816
      390.023589	     388.4078214	     1.615767636	      401.666638	      -11.643049
       187.70234	     181.0090379	     6.693302101	     179.6744207	     8.027919333
      293.110099	     300.0056731	    -6.895574091	      287.994118	        5.115981
      394.945868	     391.0472469	     3.898621091	      403.058802	       -8.112934
       213.86183	     249.8607351	     -35.9989051	     252.7643113	    -38.90248133
      285.192208	     257.5326389	     27.65956909	      283.664825	        1.527383
      384.677694	     414.8763731	    -30.19867909	      388.744187	       -4.066493
      250.180226	     284.3606113	    -34.18038529	      287.480873	      -37.300647
      297.267126	     271.8305441	     25.43658191	     299.9128995	      -2.6457735
      388.541867	     413.2170479	    -24.67518091	     385.1346925	       3.4071745
      279.342846	     310.2912655	     -30.9484195	      313.190412	      -33.847566
       312.82999	      291.393804	       21.436186	     317.4861225	      -4.6561325
      395.007509	      413.087278	      -18.079769	     386.9949595	       8.0125495
      157.115353	     150.8352889	     6.280064091	      149.377078	        7.738275
      278.696859	     284.0422442	    -5.345385182	      270.918346	        7.778513
      387.568984	     387.7688318	   -0.1998478182	       400.89273	      -13.323746
      186.843194	      181.899824	     4.943369965	     180.9727607	     5.870433333
      287.939363	     291.4338418	    -3.494478818	     283.0902715	       4.8490915
       390.79518	     390.5079882	    0.2871918182	     398.8515585	      -8.0563785
       215.37438	     212.8730481	     2.501331854	     212.3140663	     3.060313667
      301.079477	     303.1505388	    -2.071061818	     298.1197025	       2.9597745
      396.397333	     395.1987812	     1.198551818	     400.2296175	      -3.8322845
      144.440016	     139.9280764	     4.511939596	     138.2184023	     6.221613667
      277.584611	     284.7648086	    -7.180197636	      269.377742	        8.206869
      391.665676	     391.2569654	    0.4087106364	      406.644032	      -14.978356
      165.910949	     160.3315262	     5.579422793	     158.8614713	     7.049477667
      284.841164	     291.7575824	    -6.916418364	     278.5270885	       6.3140755
       394.39953	     392.5095436	     1.889986364	     405.7400375	     -11.3405075
      190.920968	     183.8458105	     7.075157545	      182.515065	        8.405903
      296.048886	     303.2243201	    -7.175434091	      291.247611	        4.801275
      399.290684	     394.9712299	     4.319454091	      406.947939	       -7.657255
      220.926333	     259.0055651	     -38.0792321	     262.1532963	    -41.22696333
       290.62079	     261.5166379	     29.10415209	      289.846219	        0.774571
      393.201862	     424.3497841	    -31.14792209	      396.020203	       -2.818341
      256.380524	     292.6561391	    -36.27561513	     295.9789797	    -39.59845567
      302.541384	     276.0720886	     26.46929536	     305.9776535	      -3.4362695
      397.020101	     422.3172754	    -25.29717436	     392.4117105	       4.6083905
      284.899176	     318.0781423	    -33.17896633	      321.171852	      -36.272676
      317.880532	      295.476496	       22.404036	      323.319883	       -5.439351
      403.393192	      422.088924	      -18.695732	      394.245537	        9.147655
      163.735296	     157.6224134	     6.112882591	      156.182693	        7.552603
      284.446811	     290.8218792	    -6.375068182	     277.8643955	       6.5824155
      396.380671	     395.4753328	    0.9053381818	     408.4328165	     -12.0521455
      193.828486	     190.3084696	     3.520016424	      189.512595	        4.315891
      293.692656	     297.0980712	    -3.405415182	        289.9352	        3.757456
      399.572887	     399.1598948	    0.4129921818	      406.322766	       -6.749879
      222.604839	     222.1969363	    0.4079026717	     221.8317603	    0.7730786667
      306.882378	     308.1509605	    -1.268582455	     304.8643765	       2.0180015
      405.092051	     404.2540755	    0.8379754545	     407.5406595	      -2.4486085
      149.860584	     144.5795222	     5.281061808	     142.8205913	     7.039992667
      283.613375	     292.0234667	    -8.410091727	      276.193089	        7.420286
      400.756187	     399.4962293	     1.259957727	      415.326607	       -14.57042
       171.77211	     165.6145544	     6.157555586	     164.1184637	     7.653646333
      290.777659	     298.8708057	    -8.093146727	      285.405989	         5.37167
      403.457415	     400.7438763	     2.713538727	      414.208693	      -10.751278
      197.146257	     189.5823443	     7.563912652	      188.241671	        8.904586
       301.89093	     310.1941046	    -8.303174636	     298.1280445	       3.7628855
      408.273361	     403.0823354	     5.191025636	     415.1483955	      -6.8750345
      228.115368	     269.3664676	    -41.25109964	      272.820974	      -44.705606
      296.332774	     265.3930367	     30.93973727	      296.483594	        -0.15082
      402.244333	     435.1234513	    -32.87911827	      404.032894	       -1.788561
      262.819534	      302.532643	    -39.71310904	     306.1625387	    -43.34300467
      308.289905	     279.6753778	     28.61452718	     312.3444385	      -4.0545335
       406.00487	     433.1137362	    -27.10886618	     400.4446755	       5.5601945
      290.843112	     327.3429387	    -36.49982671	     330.7199303	    -39.87681833
      323.533906	     299.0760134	     24.45789264	      329.468938	       -5.935032
      412.252677	     432.4876886	    -20.23501164	      402.094764	       10.157913
      170.366728	     164.9325561	     5.434171944	     163.5309003	     6.835827667
      290.530888	      298.015437	       -7.484549	     285.4005355	       5.1303525
      405.888367	      404.442055	        1.446312	     417.0569565	     -11.1685895
      200.752906	     199.3511997	     1.401706278	     198.6886293	     2.064276667
      299.737811	      303.524336	       -3.786525	     297.5612025	       2.1766085
      409.025335	      408.851618	        0.173717	     414.8147515	      -5.7894165
      229.873811	     232.2973426	    -2.423531551	     232.1463127	    -2.272501667
      312.867514	     313.6696635	   -0.8021494545	     312.3103945	       0.5571195
      414.422317	     414.5139105	  -0.09159354545	     415.8731795	      -1.4508625
      155.255987	     149.4730284	     5.782958566	     147.6450253	     7.610961667
      290.052656	     300.0471429	    -9.994486909	      283.595115	        6.457541
      410.670728	     408.1938051	     2.476922909	      424.645833	      -13.975105
      177.770395	     171.1601724	     6.610222571	     169.6154297	     8.154965333
      297.269815	     306.8914854	    -9.621670364	     292.9888005	       4.2810145
      413.311846	     409.5996026	     3.712243364	     423.5022875	     -10.1904415
      203.347489	     195.6662689	     7.681220116	     194.2854597	     9.062029333
      308.350865	     318.3311265	    -9.980261455	     305.9038435	       2.4470215
      418.023865	     411.9232695	     6.100595455	     424.3505525	      -6.3266875
      236.042727	     281.7710231	    -45.72829611	       285.64968	      -49.606953
      302.017648	     269.2408235	     32.77682455	     304.1487355	      -2.1310875
      412.930597	     449.0525065	    -36.12190955	     414.1445945	      -1.2139975
      270.094717	     315.3114379	    -45.21672089	      319.416458	      -49.321741
       314.08713	     282.9359805	     31.15114945	     319.8811615	      -5.7940315
      416.566806	     447.7563895	    -31.18958345	     410.8112085	       5.7555975
       297.69237	     340.0741566	    -42.38178663	     343.9480743	    -46.25570433
      329.580243	     301.9518612	     27.62838182	     336.8171205	      -7.2368775
      422.631017	     447.4006308	    -24.76961382	     412.5353715	      10.0956455
      177.056693	     172.7272042	     4.329488833	      171.382771	        5.673922
      296.844942	      305.438331	       -8.593389	     293.3384325	       3.5065095
      417.232443	      414.268553	         2.96389	     426.3684515	      -9.1360085
        208.0849	       209.15469	     -1.06978999	     208.6456457	   -0.5607456667
      306.044054	     310.3593279	    -4.315273909	      305.777929	        0.266125
      420.264898	     419.5072661	    0.7576319091	      424.088665	       -3.823767
      237.418996	     243.6690085	    -6.250012505	     243.7460197	    -6.327023667
      319.300828	     320.1379255	   -0.8370975455	      320.831026	       -1.530198
      425.490678	     425.9983805	   -0.5077024545	       425.30528	        0.185398
      160.763221	     154.5611607	     6.202060318	      152.655134	        8.108087
      297.332782	     308.3921256	    -11.05934364	     291.2378855	       6.0948965
      422.859223	     416.9280604	     5.931162636	     434.0823005	     -11.2230775
      183.907323	     176.9293451	     6.977977854	     175.3244553	     8.582867667
      304.451374	     315.2540918	    -10.80271782	     300.8100835	       3.6412905
       425.50333	     418.3726702	     7.130659818	     432.8166785	      -7.3133485
      209.956511	     202.7049574	     7.251553636	      201.313193	        8.643318
      315.506447	     326.5202543	    -11.01380727	      313.994375	        1.512072
      430.203056	     421.0912557	     9.111800273	      433.617135	       -3.414079
      245.304309	     298.3642805	    -53.05997155	      302.820992	      -57.516683
      307.975668	     272.2056129	     35.77005509	      312.316016	       -4.340348
      429.347617	     463.1341031	    -33.78648609	        423.0237	        6.323917
      279.744527	     333.8382764	    -54.09374936	     338.6726663	    -58.92813933
      320.067076	     284.5430617	     35.52401427	     328.0525715	      -7.9854955
      433.642159	     463.7585343	    -30.11637527	     420.2490245	      13.3931345
      307.329202	     359.9100669	    -52.58086492	      364.625258	      -57.296056
      335.634926	     302.7180338	     32.91689218	     345.1547535	      -9.5198275
      440.864267	     465.3650042	    -24.50073718	     422.9282845	      17.9359825
      183.977442	     181.2808751	     2.696566859	     180.0013857	     3.976056333
      304.553008	     313.3077103	    -8.754702273	      301.792305	        2.760703
      433.910996	     424.5160237	     9.394972273	      436.031429	       -2.120433
      215.834736	     219.9537871	    -4.119051051	     219.6211657	    -3.786429667
      313.767131	     317.5383045	    -3.771173455	      314.544712	       -0.777581
      437.559692	     430.7981775	     6.761514455	       433.79177	        3.767922
      245.909378	     256.5739405	     -10.6645625	      256.918857	      -11.009479
      326.964438	      326.944551	        0.019887	     330.0487995	      -3.0843615
      443.898038	      438.247801	        5.650237	     435.1435525	       8.7544855
      166.409885	     159.9287881	     6.481096924	      157.934592	        8.475293
      306.347802	     317.7071802	    -11.35937818	     299.7594155	       6.5883865
      439.742523	     427.0391018	     12.70342118	     444.9868665	      -5.2443435
      190.282481	     183.4284395	     6.854041475	     181.7848683	     8.497612667
       313.60238	     324.3842797	    -10.78189973	      309.592139	        4.010241
      442.879731	     429.0511263	     13.82860473	      443.843267	       -0.963536
      217.015482	        211.1334	      5.88208198	     209.7950317	     7.220450333
      324.784469	     335.2041292	    -10.41966018	      323.158814	        1.625655
       448.54734	     432.8211048	     15.72623518	       444.86642	         3.68092
      197.033508	     231.7121012	    -34.67859325	     234.4148737	    -37.38136567
      277.961914	     250.6965957	     27.26531827	     275.0215475	       2.9403665
      382.523551	     412.9497243	    -30.42617327	     388.6247725	      -6.1012215
      233.126119	     266.8138209	    -33.68770189	     269.8643943	    -36.73827533
      288.553531	      262.687513	       25.866018	      290.142674	       -1.589143
      385.786345	      411.748157	      -25.961812	      384.292996	        1.493349
      263.066781	      294.315073	    -31.24829204	     297.2611603	    -34.19437933
       302.99699	     280.4585174	     22.53847264	      306.973303	       -3.976313
      391.432511	     411.2515326	    -19.81902164	      384.736747	        6.695764
      150.603243	     145.2083903	     5.394852727	      143.792301	        6.810942
      274.383177	     279.5154865	    -5.132309455	      266.770683	        7.612494
      386.488244	     386.8430915	   -0.3548475455	      399.587895	      -13.099651
      178.891486	     173.8134753	     5.078010737	     172.8787227	     6.012763333
      282.588934	     286.2707024	    -3.681768364	      277.857929	        4.731005
      389.247708	     388.8528736	    0.3948343636	      397.265647	       -8.017939
      207.049406	     203.3736228	     3.675783197	      202.767113	        4.282293
      294.757041	     297.4973797	    -2.740338727	     292.0387915	       2.7182495
      394.186604	     392.2658923	     1.920711727	     397.7244805	      -3.5378765
      141.001723	     137.1069019	     3.894821061	      135.453641	        5.548082
      274.932791	     281.8361825	    -6.903391455	      266.956834	        7.975957
      391.411332	     391.0433355	    0.3679964545	      405.922684	      -14.511352
      161.120938	     156.5421452	     4.578792778	     155.1372113	     5.983726667
      281.412667	      287.992294	       -6.579627	      275.347889	        6.064778
      393.784402	      392.075842	         1.70856	      404.720247	      -10.935845
      185.423246	     179.4395683	     5.983677732	     178.1847993	     7.238446667
      291.751497	     298.6232349	    -6.871737909	     287.3303145	       4.4211825
      398.126097	     393.9598311	     4.166265909	     405.2527515	      -7.1266545
      200.899711	     236.2306755	    -35.33096453	      239.042809	      -38.143098
      280.750852	     252.8975283	     27.85332373	     278.2067295	       2.5441225
      386.814463	     417.6014277	    -30.78696473	     392.2922265	      -5.4777635
      236.564348	     270.9140494	    -34.34970135	     274.0575107	    -37.49316267
      291.284368	     264.9547122	     26.32965582	      293.245864	       -1.961496
       390.06072	     416.2776358	    -26.21691582	      387.986484	        2.074236
      266.131731	     298.1126969	    -31.98096595	     301.1413093	    -35.00957833
      305.626364	     282.7317965	     22.89456745	      309.989308	       -4.362944
      395.663787	     415.6736235	    -20.00983645	      388.416112	        7.247675
      153.936664	     148.0927875	      5.84387646	     146.6930553	     7.243608667
      277.270013	     282.5886064	    -5.318593364	     269.9910165	       7.2789965
      390.881476	     390.9965996	   -0.1151236364	     403.5941895	     -12.7127135
      182.445558	     177.6255204	     4.820037561	      176.767396	        5.678162
      285.477384	     288.7704955	    -3.293111455	     281.0473755	       4.4300085
      393.622002	     393.4854905	    0.1365114545	     401.2086105	      -7.5866085
      210.720557	     207.7228478	     2.997709247	     207.2308403	     3.489716667
      297.674417	     299.6053743	    -1.930957273	     295.1773075	       2.4971095
      398.529394	     397.1870337	     1.342360273	     401.6151005	      -3.0857065
      143.711245	      139.330752	     4.380493005	     137.6671173	     6.044127667
      277.894133	     285.1495035	    -7.255370455	     270.1767915	       7.7173415
       395.90042	     395.2836825	    0.6167374545	     410.2563945	     -14.3559745
      164.144521	     159.0634238	     5.081097162	     157.6626837	     6.481837333
      284.332984	     291.1905715	    -6.857587545	       278.58391	        5.749074
      398.266531	     396.3892665	     1.877264545	      408.995928	      -10.729397
      188.595734	     182.1767053	     6.419028677	     180.9375187	     7.658215333
        294.6445	     301.6975869	    -7.053086909	      290.544907	        4.099593
      402.570606	     398.2733051	     4.297300909	      409.425985	       -6.855379
        208.4398	     245.8239932	    -37.38419319	     248.8760643	    -40.43626433
      286.526181	     257.3419197	     29.18426127	       284.81056	        1.715621
      395.644586	     427.3374263	    -31.69284027	      399.868786	         -4.2242
       243.33768	      279.908527	    -36.57084705	      283.283396	      -39.945716
      297.023491	     269.2440429	     27.77944809	     299.6178635	      -2.5943725
       398.84045	     426.0180911	    -27.17764109	     395.6442705	       3.1961795
      272.272091	     306.4982478	    -34.22615681	     309.7283297	    -37.45623867
      311.177019	     287.1470903	     24.02992873	      316.217827	       -5.040808
      404.366955	     425.0030277	    -20.63607273	      395.932291	        8.434664
      160.432237	     154.5316608	     5.900576242	      153.142684	        7.289553
      283.229539	     289.5778118	    -6.348272818	      277.077021	        6.152518
      400.000587	     399.2645242	    0.7360628182	      411.765315	      -11.764728
      189.320007	     185.8473004	     3.472706571	     185.1023427	     4.217664333
      291.397252	     294.8783464	    -3.481094364	     288.1737265	       3.2235255
      402.698312	     402.5085476	    0.1897643636	     409.2131675	      -6.5148555
      217.842533	     216.9339028	    0.9086302424	      216.634299	        1.208234
      303.560038	     304.8191128	    -1.259074818	      302.122679	        1.437359
      407.524304	     406.8194692	    0.7048348182	      409.515903	       -1.991599
      149.029741	     143.8918379	     5.137903091	      142.192515	        6.837226
      284.171113	     292.3736452	    -8.202532182	      277.079739	        7.091374
      405.275075	     404.2503608	     1.024714182	      419.544267	      -14.269192
      170.045924	     164.2322463	     5.813677747	     162.8177183	     7.228205667
      290.551337	     298.2853503	    -7.734013273	      285.554599	        4.996738
      407.597121	     405.3534077	     2.243713273	      418.084159	      -10.487038
      194.731709	     187.8389558	     6.892753227	      186.597167	        8.134542
      300.698053	     308.7447585	    -8.046705455	     297.5686595	       3.1293935
      411.831854	     407.0351975	     4.796656455	     418.2112965	      -6.3794425
      216.200065	     256.5518086	    -40.35174356	      259.906349	      -43.706284
       292.33201	     261.8525675	     30.47944245	     292.0434315	       0.2885785
      405.190402	     438.8836285	    -33.69322645	     408.6927645	      -3.5023625
      250.430306	     290.5162022	    -40.08589622	     294.2078243	    -43.77751833
      302.955406	      273.417547	       29.537859	      306.642146	        -3.68674
      408.330513	      437.661527	      -29.331014	      404.436928	        3.893585
      278.822125	     316.6685732	    -37.84644821	     320.2188033	    -41.39667833
      317.248849	     290.9685984	     26.28025064	     322.9206695	      -5.6718205
       413.74414	     436.5802916	    -22.83615164	     404.6282205	       9.1159195
      166.842424	     161.4648841	     5.377539889	     160.1053847	     6.737039333
      289.509165	      296.909062	       -7.399897	      284.673567	        4.835598
