 LIQ	 GLR	WCUT	 LFG	 WHP	True            	Spline          	eSpline         	Linear          	eLinear         
   4	   2	   1	   3	   1	      290.265806	     287.0161812	      3.24962478	     276.3150595	      13.9507465
   5	   2	   1	   3	   1	      343.857537	     344.5601523	   -0.7026152786	      338.066438	        5.791099
   2	   2	   1	   3	   2	       176.39184	      170.363394	     6.028445958	      166.377304	       10.014536
   3	   2	   1	   3	   2	      229.089182	     240.2903903	    -11.20120825	     218.8533053	     10.23587667
   4	   2	   1	   3	   2	      303.776236	     299.6759596	     4.100276421	      291.144553	       12.631683
   5	   2	   1	   3	   2	      353.199924	     354.2699041	    -1.069980099	      348.287106	        4.912818
   2	   2	   1	   3	   3	      202.898123	     196.6355767	     6.262546302	      192.296454	       10.601669
   3	   2	   1	   3	   3	      251.797982	     263.8581145	    -12.06013245	     242.0859143	     9.712067667
   4	   2	   1	   3	   3	      320.461497	     316.0124716	     4.449025448	      308.807839	       11.653658
   5	   2	   1	   3	   3	      365.817696	     367.1170844	    -1.299388378	     361.6141745	       4.2035215
   2	   2	   2	   1	   1	      339.750284	     350.5588266	    -10.80854257	     361.0686027	    -21.31831867
   3	   2	   2	   1	   1	      341.641504	     314.6667861	     26.97471792	     345.9982053	    -4.356701333
   4	   2	   2	   1	   1	      358.494048	       368.10117	    -9.607121955	     361.5513015	      -3.0572535
   5	   2	   2	   1	   1	      381.461099	     379.1415883	      2.31951068	     382.7711245	      -1.3100255
   2	   2	   2	   1	   2	      366.367681	     374.2699225	    -7.902241476	      381.897465	      -15.529784
   3	   2	   2	   1	   2	      367.368653	     347.5251513	     19.84350167	      370.386433	        -3.01778
   4	   2	   2	   1	   2	      378.423937	     385.7210258	    -7.297088826	     381.7089245	      -3.2849875
   5	   2	   2	   1	   2	      396.049196	     394.6074495	     1.441746536	        398.1374	       -2.088204
   2	   2	   2	   1	   3	      386.638548	     392.0855177	    -5.446969723	     397.3764467	    -10.73789867
   3	   2	   2	   1	   3	      387.911994	     374.2011444	     13.71084962	     390.0882907	    -2.176296667
   4	   2	   2	   1	   3	      396.987776	     401.9899719	    -5.002195889	     399.8043185	      -2.8165425
   5	   2	   2	   1	   3	      411.696643	     410.9620249	    0.7346181146	      413.915273	        -2.21863
   2	   2	   2	   2	   1	      185.433747	     180.5584557	     4.875291326	      177.288348	        8.145399
   3	   2	   2	   2	   1	      244.184722	     250.5109283	    -6.326206274	     228.7002677	     15.48445433
   4	   2	   2	   2	   1	      315.233309	     315.0353819	    0.1979271124	     301.9481895	      13.2851195
   5	   2	   2	   2	   1	      359.711657	     360.3520876	    -0.640430551	      355.706947	         4.00471
   2	   2	   2	   2	   2	      217.991027	     216.7474989	      1.24352807	      216.538557	         1.45247
   3	   2	   2	   2	   2	      271.335351	     268.3550656	      2.98028537	      256.132277	       15.203074
   4	   2	   2	   2	   2	      332.414777	      336.564268	    -4.149491008	      321.433117	        10.98166
   5	   2	   2	   2	   2	      371.530883	     371.1834558	    0.3474271701	     368.6236345	       2.9072485
   2	   2	   2	   2	   3	      246.911702	     248.1609152	     -1.24921317	     250.0481783	    -3.136476333
   3	   2	   2	   2	   3	      296.943069	     287.5121544	     9.430914635	      281.680746	       15.262323
   4	   2	   2	   2	   3	      351.218834	      358.350012	    -7.131178031	     341.4718785	       9.7469555
   5	   2	   2	   2	   3	      386.000688	     385.0052947	    0.9953933323	      383.773478	         2.22721
   2	   2	   2	   3	   1	      154.309002	     148.4077085	     5.901293479	      144.654886	        9.654116
   3	   2	   2	   3	   1	      211.854698	     222.2253765	    -10.37067848	      200.550023	       11.304675
   4	   2	   2	   3	   1	      293.032065	     289.6642181	     3.367846946	      279.595301	       13.436764
