               x	               y	           dy/dx	         d2y/dx2	          Int(y)	         ylinear
             200	     243.3568073	    0.1332336028	  6.93226588e-05	               0	     244.7432605
     230.3030303	     247.4244103	    0.1351751465	 5.881922565e-05	     7435.930483	     248.7106195
     260.6060606	     251.5460254	    0.1367984043	  4.83157925e-05	     14995.96438	     252.6779785
     290.9090909	     255.7120077	    0.1381033763	 3.781235935e-05	      22681.5923	     256.6453375
     321.2121212	      259.912712	    0.1390900625	  2.73089262e-05	     30494.01255	     260.6126966
     351.5151515	     264.1384934	    0.1397584628	 1.680549304e-05	     38434.13118	     264.5800556
     381.8181818	     268.3797069	    0.1401085772	 6.302059891e-06	     46502.56197	     268.5474146
             400	       270.92783	    0.1401658687	               0	     51405.35618	       270.92783
     442.4242424	     276.8698498	    0.1398539485	-1.470480641e-05	     63025.35375	     276.4821326
     472.7272727	     281.0994892	    0.1392492054	-2.520823956e-05	     71479.48092	     280.4494916
      503.030303	     285.3059806	    0.1383261764	-3.571167272e-05	     80061.45261	     284.4168507
     533.3333333	     289.4796788	    0.1370848616	-4.621510587e-05	     88770.42122	     288.3842097
     563.6363636	      293.610939	    0.1355252609	-5.671853902e-05	      97605.2469	     292.3515687
     593.9393939	      297.690116	    0.1336473744	-6.722197217e-05	     106564.4975	     296.3189277
     624.2424242	     301.7075649	     0.131451202	-7.772540532e-05	     115646.4486	     300.2862867
     654.5454545	     305.6536405	    0.1289367438	-8.822883848e-05	     124849.0835	     304.2536457
     684.8484848	      309.518698	    0.1261039997	-9.873227163e-05	     134170.0933	     308.2210047
     715.1515152	     313.2930922	    0.1229529697	-0.0001092357048	     143606.8767	     312.1883638
     745.4545455	     316.9671781	    0.1194836539	-0.0001197391379	     153156.5402	     316.1557228
