    i	               t	     evaluations	         y_aprox	         y_exact	     exact_error	        Sy_aprox	        Sy_exact	         S_error
   49	              98	              99	     5.769590985	     5.789129871	  0.003375098796	     9114.437617	     9121.195716	 0.0007409224597
   50	             100	             101	     5.291456892	     5.309743768	  0.003444022407	     9125.484263	     9132.287684	 0.0007449853457
   51	             102	             103	     4.852946441	     4.870054657	  0.003512941251	     9135.628667	     9142.461149	 0.0007473350916
   52	             104	             105	     4.450775966	     4.466775309	   0.00358185533	     9144.920276	      9151.79217	  0.000750879578
   53	             106	             107	     4.081933922	     4.096890706	  0.003650764642	     9153.452986	     9160.350508	 0.0007529757644
   54	             108	             109	     3.743658335	     3.757635496	  0.003719669189	     9161.268389	     9168.200147	 0.0007560652843
   55	             110	             111	      3.43341612	     3.446473322	   0.00378856897	     9168.445464	     9175.399774	  0.000757929923
   56	             112	             113	     3.148884113	     3.161077857	  0.003857463987	     9175.019194	     9182.003214	 0.0007606205189
   57	             114	             115	     2.887931672	     2.899315411	  0.003926354239	      9181.05601	     9188.059837	 0.0007622748514
   58	             116	             117	     2.648604726	     2.659228983	  0.003995239727	     9186.585338	     9193.614923	 0.0007646160024
   59	             118	             119	     2.429111139	     2.439023625	  0.004064120451	     9191.663053	     9198.710003	 0.0007660802285
   60	             120	             121	     2.227807293	     2.237053025	  0.004132996411	     9196.313909	     9203.383171	 0.0007681155818
   61	             122	             123	      2.04318578	     2.051807202	  0.004201867608	     9200.584902	     9207.669362	 0.0007694086853
   62	             124	             125	      1.87386411	     1.881901209	  0.004270734042	     9204.496852	     9211.600623	 0.0007711767053
   63	             126	             127	     1.718574364	     1.726064787	  0.004339595714	      9208.08929	     9215.206345	 0.0007723163555
   64	             128	             129	     1.576153697	     1.583132863	  0.004408452623	     9211.379728	     9218.513483	  0.000773850903
   65	             130	             131	      1.44553563	     1.452036842	   0.00447730477	     9214.401418	     9221.546765	 0.0007748534119
   66	             132	             133	     1.325742066	     1.331796616	  0.004546152156	     9217.169087	     9224.328866	 0.0007761842615
   67	             134	             135	     1.215875963	      1.22151324	   0.00461499478	     9219.710705	     9226.880587	 0.0007770645842
   68	             136	             137	     1.115114617	     1.120362206	  0.004683832644	     9222.038661	     9229.221006	 0.0007782178872
   69	             138	             139	     1.022703505	     1.027587284	  0.004752665747	     9224.176479	     9231.367619	 0.0007789896525
   70	             140	             141	     0.937950632	    0.9424948655	  0.004821494089	      9226.13458	     9233.336475	 0.0007799883507
   71	             142	             143	    0.8602213482	    0.8644487773	  0.004890317672	     9227.932752	     9235.142295	 0.0007806639138
   72	             144	             145	    0.7889335991	    0.7928655275	  0.004959136495	      9229.57976	     9236.798578	   0.00078152811
   73	             146	             147	    0.7235535657	    0.7272099413	  0.005027950558	     9231.092247	     9238.317708	 0.0007821186199
   74	             148	             149	    0.6635916673	    0.6669911611	  0.005096759863	     9232.477587	     9239.711041	 0.0007828659089
   75	             150	             151	    0.6085988955	    0.6117589759	  0.005165564409	     9233.749777	     9240.988996	  0.000783381385
   76	             152	             153	    0.5581634518	     0.561100456	  0.005234364197	      9234.91502	     9242.161126	 0.0007840271488
   77	             154	             155	    0.5119076641	    0.5146368653	  0.005303159227	     9235.985092	     9243.236194	 0.0007844765621
   78	             156	             157	    0.4694851583	    0.4720208303	  0.005371949499	     9236.965207	     9244.222237	 0.0007850342335
   79	             158	             159	     0.430578265	    0.4329337428	  0.005440735013	      9237.86527	     9245.126629	 0.0007854255896
   80	             160	             161	    0.3948956406	    0.3970833777	  0.005509515771	     9238.689669	      9245.95613	 0.0007859068865
   81	             162	             163	    0.3621700852	    0.3642017086	  0.005578291772	     9239.446735	     9246.716941	 0.0007862473085
   82	             164	             165	    0.3321565425	    0.3340429038	  0.005647063017	     9240.140157	     9247.414751	  0.000786662442
   83	             166	             167	    0.3046302642	    0.3063814885	  0.005715829506	     9240.776944	     9248.054777	 0.0007869582501
   84	             168	             169	    0.2793851271	    0.2810106589	  0.005784591239	     9241.360199	     9248.641804	 0.0007873161096
   85	             170	             171	    0.2562320899	    0.2577407362	  0.005853348216	     9241.895817	      9249.18022	 0.0007875728978
   86	             172	             173	    0.2349977774	    0.2363977486	  0.005922100439	     9242.386407	     9249.674051	 0.0007878812142
   87	             174	             175	    0.2155231821	    0.2168221306	  0.005990847907	     9242.836928	     9250.126989	 0.0007881039225
   88	             176	             177	    0.1976624739	    0.1988675297	  0.006059590621	     9243.249575	      9250.54242	 0.0007883694133
   89	             178	             179	    0.1812819076	    0.1823997129	   0.00612832858	      9243.62852	      9250.92345	 0.0007885623948
   90	             180	             181	    0.1662588217	    0.1672955627	  0.006197061786	     9243.975608	     9251.272928	 0.0007887908915
   91	             182	             183	    0.1524807201	    0.1534421565	  0.006265790238	     9244.294348	     9251.593466	 0.0007889579748
   92	             184	             185	    0.1398444291	    0.1407359227	  0.006334513938	     9244.586292	     9251.887461	 0.0007891545353
   93	             186	             187	    0.1282553252	    0.1290818664	  0.006403232884	     9244.854392	     9252.157111	 0.0007892990818
   94	             188	             189	    0.1176266266	    0.1183928589	  0.006471947079	     9245.099954	     9252.404432	 0.0007894680895
   95	             190	             191	    0.1078787431	    0.1085889864	  0.006540656521	     9245.325459	     9252.631272	 0.0007895930454
   96	             192	             193	   0.09893868043	   0.09959695266	  0.006609361211	     9245.532007	     9252.839329	 0.0007897382963
   97	             194	             195	   0.09073949327	   0.09134953103	   0.00667806115	     9245.721685	     9253.030157	 0.0007898462398
   98	             196	             197	   0.08321978426	   0.08378506165	  0.006746756338	     9245.895418	     9253.205182	 0.0007899710184
   99	             198	             199	   0.07632324406	   0.07684699064	  0.006815446776	     9246.054961	     9253.365714	 0.0007900642026
  100	             200	             201	   0.06999822983	   0.07048344722	  0.006884132462	     9246.201092	     9253.512953	  0.000790171349
