    i	               t	     evaluations	         y_aprox	         y_exact	     exact_error	        Sy_aprox	        Sy_exact	         S_error
   17	     34.34343434	              37	     90.66950487	     90.66473364	 5.262503278e-05	     7157.595324	     7157.355923	 3.344828499e-05
   18	     36.36363636	              39	     83.08905999	       83.084397	 5.612354533e-05	     7332.876169	     7332.748687	 1.738535714e-05
   19	     38.38383838	              41	     76.14237996	     76.13784046	 5.962207011e-05	     7493.716008	     7493.477136	 3.187729019e-05
   20	      40.4040404	              43	     69.77647871	     69.77207466	 6.312060713e-05	     7640.913246	     7640.767331	  1.90969255e-05
   21	     42.42424242	              45	     63.94280011	     63.93854057	 6.661915639e-05	     7775.983224	     7775.742822	 3.091691396e-05
   22	     44.44444444	              47	     58.59684755	     58.59273916	 7.011771789e-05	     7899.596429	     7899.433224	 2.066026371e-05
   23	     46.46464646	              49	     53.69784459	     53.69389184	 7.361629163e-05	     8013.025411	     8012.782065	 3.036966533e-05
   24	     48.48484848	              51	      49.2084239	     49.20462949	 7.711487761e-05	      8116.83323	     8116.653987	 2.208339998e-05
   25	     50.50505051	              53	     45.09434226	     45.09070734	 8.061347582e-05	     8212.088549	     8211.841339	  3.01041111e-05
   26	     52.52525253	              55	     41.32421937	      41.3207438	 8.411208628e-05	     8299.264215	     8299.070226	 2.337476257e-05
   27	     54.54545455	              57	     37.86929847	     37.86598101	 8.761070898e-05	     8379.257667	     8379.006042	 3.003044187e-05
   28	     56.56565657	              59	     34.70322703	     34.70006553	 9.110934391e-05	     8452.465993	     8452.258549	 2.454297303e-05
   29	     58.58585859	              61	     31.80185573	     31.79884731	 9.460799109e-05	     8519.642844	     8519.386529	 3.008610226e-05
   30	     60.60606061	              63	     29.14305424	      29.1401954	  9.81066505e-05	     8581.121686	     8580.902043	 2.559668626e-05
   31	     62.62626263	              65	     26.70654247	     26.70382922	 0.0001016053222	      8637.53542	     8637.274341	 3.022694554e-05
   32	     64.64646465	              67	     24.47373582	      24.4711638	  0.000105104006	     8689.164083	      8688.93344	 2.654446311e-05
   33	     66.66666667	              69	     22.42760349	     22.42516806	 0.0001086027022	     8736.539173	     8736.273402	 3.042157481e-05
   34	     68.68686869	              71	     20.55253852	     20.55023481	 0.0001121014105	      8779.89586	     8779.655344	 2.739466837e-05
   35	     70.70707071	              73	      18.8342388	     18.83206181	 0.0001156001312	     8819.680483	     8819.410189	 3.064760163e-05
   36	     72.72727273	              75	     17.25959792	     17.25754256	  0.000119098864	     8856.090534	     8855.841194	 2.815538984e-05
   37	     74.74747475	              77	     15.81660525	     15.81466641	 0.0001225976091	      8889.50084	      8889.22626	 3.088910185e-05
   38	     76.76767677	              79	     14.49425432	     14.49242688	 0.0001260963664	      8920.07725	     8919.820053	 2.883437559e-05
   39	     78.78787879	              81	     13.28245884	     13.28073772	  0.000129595136	     8948.134536	     8947.855946	 3.113484369e-05
   40	     80.80808081	              83	      12.1719758	       12.170356	 0.0001330939178	     8973.811974	     8973.547802	 2.943898718e-05
   41	     82.82828283	              85	     11.15433496	     11.15281157	 0.0001365927119	     8997.373904	     8997.091602	 3.137702821e-05
   42	     84.84848485	              87	     10.22177421	     10.22034243	 0.0001400915182	     9018.937287	     9018.666942	 2.997616696e-05
   43	     86.86868687	              89	     9.367180418	     9.365835575	 0.0001435903367	      9038.72411	     9038.438402	 3.161037913e-05
   44	     88.88888889	              91	     8.584035138	     8.582772705	 0.0001470891675	     9056.832594	       9056.5568	 3.045241753e-05
   45	     90.90909091	              93	     7.866364899	     7.865180497	 0.0001505880105	      9073.44916	     9073.160348	 3.183147578e-05
   46	     92.92929293	              95	     7.208695647	     7.207585052	 0.0001540868657	     9088.656292	     9088.375699	 3.087379178e-05
   47	     94.94949495	              97	     6.606010983	     6.604970134	 0.0001575857332	     9102.610541	     9102.318918	 3.203825912e-05
   48	     96.96969697	              99	     6.053713911	     6.052738908	 0.0001610846129	     9115.381176	     9115.096367	 3.124589178e-05
   49	     98.98989899	             101	     5.547591762	      5.54667887	 0.0001645835049	     9127.099667	     9126.805513	 3.222966301e-05
   50	      101.010101	             103	     5.083784073	     5.082929722	 0.0001680824091	     9137.824183	     9137.535676	 3.157387498e-05
   51	      103.030303	             105	     4.658753132	     4.657953914	 0.0001715813256	      9147.66513	     9147.368706	 3.240533738e-05
   52	     105.0505051	             107	     4.269257001	      4.26850967	 0.0001750802543	     9156.671357	     9156.379612	 3.186246635e-05
   53	     107.0707071	             109	     3.912324785	     3.911626249	 0.0001785791952	     9164.935581	     9164.637131	 3.256543997e-05
   54	     109.0909091	             111	     3.585233968	     3.584581294	 0.0001820781484	     9172.498825	     9172.204251	 3.211597501e-05
   55	     111.1111111	             113	     3.285489655	     3.284880056	 0.0001855771138	      9179.43895	     9179.138696	 3.271047944e-05
   56	     113.1313131	             115	     3.010805534	      3.01023637	 0.0001890760914	     9185.790406	     9185.493363	 3.233831434e-05
   57	     115.1515152	             117	     2.759086443	     2.758555214	 0.0001925750813	      9191.61858	     9191.316726	 3.284119759e-05
   58	     117.1717172	             119	     2.528412384	     2.527916725	 0.0001960740835	     9196.952402	     9196.653207	 3.253302446e-05
   59	     119.1919192	             121	     2.317023883	      2.31656156	 0.0001995730978	     9201.846782	     9201.543513	  3.29584812e-05
   60	     121.2121212	             123	     2.123308567	     2.122877469	 0.0002030721245	     9206.326016	     9206.024949	 3.270329617e-05
   61	     123.2323232	             125	     1.945788864	     1.945387003	 0.0002065711633	     9210.436215	     9210.131698	 3.306329676e-05
   62	     125.2525253	             127	     1.783110737	     1.782736237	 0.0002100702144	     9214.197783	     9213.895089	 3.285199574e-05
   63	     127.2727273	             129	     1.634033352	     1.633684447	 0.0002135692777	     9217.649444	     9217.343828	 3.315664256e-05
   64	     129.2929293	             131	     1.497419617	     1.497094645	 0.0002170683533	     9220.808331	     9220.504224	 3.298168975e-05
   65	     131.3131313	             133	     1.372227504	     1.371924902	 0.0002205674411	     9223.706965	     9223.400384	 3.323951419e-05
   66	     133.3333333	             135	     1.257502107	     1.257220406	 0.0002240665412	     9226.359733	       9226.0544	 3.309466974e-05
   67	     135.3535354	             137	     1.152368353	     1.152106173	 0.0002275656535	     9228.793946	     9228.486518	 3.331288027e-05
   68	     137.3737374	             139	     1.056024331	     1.055780377	 0.0002310647781	     9231.021686	     9230.715291	 3.319297601e-05
   69	     139.3939394	             141	    0.9677351731	    0.9675082306	 0.0002345639148	     9233.065888	      9232.75772	 3.337766602e-05
   70	     141.4141414	             143	    0.8868274506	      0.88661638	 0.0002380630639	     9234.936698	     9234.629384	 3.327842057e-05
   71	     143.4343434	             145	     0.812684037	    0.8124877706	 0.0002415622251	     9236.653376	     9236.344561	 3.343474264e-05
   72	     145.4545455	             147	    0.7447394005	    0.7445569383	 0.0002450613986	     9238.224444	     9237.916335	 3.335260879e-05
   73	     147.4747475	             149	    0.6824752911	    0.6823056968	 0.0002485605844	     9239.666075	     9239.356696	 3.348492125e-05
   74	     149.4949495	             151	    0.6254167869	    0.6252591842	 0.0002520597824	     9240.985425	      9240.67663	  3.34169598e-05
   75	     151.5151515	             153	    0.5731286721	    0.5729822413	 0.0002555589926	     9242.196077	     9241.886207	    3.352895e-05
   76	     153.5353535	             155	    0.5252121172	    0.5250760919	 0.0002590582151	     9243.304041	     9242.994652	  3.34727255e-05
   77	     155.5555556	             157	    0.4813016369	    0.4811753008	 0.0002625574498	     9244.320721	     9244.010423	 3.356751367e-05
   78	     157.5757576	             159	    0.4410623025	    0.4409449861	 0.0002660566968	     9245.251166	     9244.941266	 3.352100804e-05
   79	     159.5959596	             161	    0.4041871869	    0.4040782652	  0.000269555956	     9246.104953	     9245.794283	 3.360123491e-05
   80	     161.6161616	             163	    0.3703950239	    0.3702939132	 0.0002730552274	     9246.886321	     9246.575981	 3.356277602e-05
   81	     163.6363636	             165	    0.3394280624	     0.339334218	 0.0002765545111	     9247.603314	     9247.292322	 3.363067675e-05
   82	     165.6565657	             167	    0.3110501009	    0.3109630146	  0.000280053807	     9248.259491	     9247.948771	 3.359887913e-05
   83	     167.6767677	             169	    0.2850446855	    0.2849638831	 0.0002835531152	     9248.861607	     9248.550335	 3.365634577e-05
   84	     169.6969697	             171	    0.2612134588	    0.2611384983	 0.0002870524356	     9249.412651	     9249.101603	 3.363006162e-05
   85	     171.7171717	             173	    0.2393746473	    0.2393051167	 0.0002905517682	     9249.918296	     9249.606781	 3.367869584e-05
   86	     173.7373737	             175	    0.2193616746	      0.21929719	 0.0002940511131	     9250.381051	     9250.069722	 3.365697432e-05
   87	     175.7575758	             177	    0.2010218912	    0.2009620948	 0.0002975504702	     9250.805681	     9250.493956	 3.369813207e-05
   88	     177.7777778	             179	    0.1842154096	    0.1841599683	 0.0003010498396	     9251.194293	     9250.882722	 3.368018561e-05
   89	     179.7979798	             181	    0.1688140378	    0.1687626412	 0.0003045492212	     9251.550889	     9251.238983	 3.371501482e-05
   90	     181.8181818	             183	    0.1547003012	    0.1546526606	 0.0003080486151	     9251.877237	     9251.565458	 3.370019118e-05
   91	     183.8383838	             185	    0.1417665468	    0.1417223935	 0.0003115480212	     9252.176699	     9251.864636	 3.372966366e-05
   92	     185.8585859	             187	    0.1299141219	    0.1298732057	 0.0003150474395	     9252.450759	     9252.138801	 3.371742275e-05
   93	     187.8787879	             189	    0.1190526218	      0.11901471	 0.0003185468701	     9252.702241	     9252.390043	 3.374236125e-05
   94	     189.8989899	             191	    0.1090991999	    0.1090640762	 0.0003220463129	     9252.932392	      9252.62028	 3.373225591e-05
   95	     191.9191919	             193	   0.09997793609	   0.09994539929	  0.000325545768	     9253.143581	     9252.831267	 3.375335696e-05
   96	     193.9393939	             195	   0.09161925767	   0.09158912071	 0.0003290452353	     9253.336856	     9253.024613	 3.374501705e-05
   97	      195.959596	             197	   0.08395940849	   0.08393149752	 0.0003325447149	     9253.514209	     9253.201794	  3.37628703e-05
   98	      197.979798	             199	   0.07693996277	   0.07691411623	 0.0003360442067	     9253.676518	     9253.364161	 3.375598948e-05
   99	             200	             201	   0.07050737943	   0.07048344722	 0.0003395437107	     9253.825454	     9253.512953	  3.37710941e-05
